MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
58723.326718,-21.914,1.891,-6,12,o,0,1.04,318.17044,-42.50001,1872.03,397.23,2.06,2.05,-18.4,-0.443,19.5,20.69,01a58723o0184o
58723.329548,21.0,0.887,14,13,o,0,1.18,318.17044,-42.50001,1852.75,359.6,2.2,2.06,56.8,-0.433,19.5,20.69,01a58723o0190o
58723.33775,-22.433,2.675,-4,10,o,0,1.12,318.17044,-42.50001,1908.34,437.31,2.14,2.01,57.5,-0.437,19.54,20.74,01a58723o0206o
58723.351008,-23.964,12.667,-1,12,o,0,1.12,318.17044,-42.50001,1924.63,321.92,2.28,1.97,56.1,-0.469,19.57,20.85,01a58723o0233o
58729.369834,-20.868,0.522,-16,8,c,0,1.79,318.17044,-42.50001,3739.19,340.5,2.6,2.33,81.9,-0.4,19.48,21.27,02a58729o0340c
58729.370749,-21.668,2.105,-8,16,c,0,1.48,318.17044,-42.50001,9197.09,10502.96,3.03,2.89,-61.1,-0.367,19.41,21.19,02a58729o0342c
58729.373035,-19.793,0.231,-44,10,c,0,1.37,318.17044,-42.50001,3720.95,301.94,2.65,2.36,85.7,-0.403,19.45,21.26,02a58729o0347c
58729.37395,-20.929,0.886,-15,14,c,0,1.11,318.17044,-42.50001,9176.45,10464.34,2.9,2.88,-38.2,-0.367,19.43,21.18,02a58729o0349c
58729.37898,-20.087,0.308,-34,10,c,0,1.26,318.17044,-42.50001,3778.33,382.08,2.77,2.42,-66.4,-0.405,19.47,21.22,02a58729o0360c
58729.389042,-21.476,1.286,-9,12,c,0,1.13,318.17044,-42.50001,3796.82,265.24,2.66,2.4,-89.0,-0.385,19.41,21.22,02a58729o0382c
58729.389955,-21.934,1.967,-6,12,c,0,0.98,318.17044,-42.50001,9259.23,10425.22,2.97,2.91,-86.9,-0.367,19.35,21.12,02a58729o0384c
58735.336252,-20.009,7.361,-36,265,o,0,0.96,318.17044,-42.50001,8279.12,8683.85,3.09,2.55,-85.4,-0.376,15.77,15.72,01a58735o0228o
58735.348295,-20.44,17.588,-24,426,o,0,1.21,318.17044,-42.50001,8296.88,8565.93,3.03,2.5,85.3,-0.421,15.57,15.82,01a58735o0254o
58741.367281,-20.123,1.201,-32,39,o,0,0.94,318.17044,-42.50001,9569.32,454.0,2.34,1.72,-59.5,-0.488,18.4,18.71,02a58741o0322o
58741.370146,19.95,0.929,38,35,o,0,1.01,318.17044,-42.50001,9551.28,415.82,2.25,1.76,-62.7,-0.483,18.36,18.7,02a58741o0328o
58741.37533,20.65,2.238,20,45,o,0,0.75,318.17044,-42.50001,9607.63,492.81,2.14,1.72,-65.2,-0.547,18.32,18.68,02a58741o0339o
58741.386502,-21.217,3.781,-12,45,o,0,0.8,318.17044,-42.50001,9628.26,373.87,2.54,1.84,-57.9,-0.483,18.3,18.61,02a58741o0363o
58745.316807,20.998,1.119,14,16,o,0,1.51,318.17044,-42.50001,976.23,10110.33,1.97,1.78,-67.3,-0.479,19.11,20.14,02a58745o0234o
58745.31772,-21.768,3.547,-7,25,o,0,0.9,318.17044,-42.50001,10518.91,10237.34,2.39,1.94,-74.9,-0.488,19.09,20.11,02a58745o0236o
58745.320083,-21.368,1.875,-10,19,o,0,0.85,318.17044,-42.50001,995.59,10147.26,1.89,1.73,-72.7,-0.472,19.12,20.08,02a58745o0241o
58745.327776,-21.045,1.143,-14,16,o,0,1.61,318.17044,-42.50001,9606.2,478.95,2.16,1.83,-70.2,-0.49,18.95,19.9,02a58745o0257o
58745.338025,-20.321,1.208,-27,33,o,0,1.2,318.17044,-42.50001,9626.48,360.39,2.38,1.92,-58.0,-0.452,18.64,19.97,02a58745o0277o
58749.305892,-21.35,1.465,-10,15,c,0,1.1,318.17044,-42.50001,1349.09,3871.38,2.39,2.21,23.2,-0.417,18.94,21.26,02a58749o0205c
58749.308873,19.909,0.425,40,17,c,0,0.76,318.17044,-42.50001,1369.12,3909.7,2.34,2.22,16.7,-0.415,19.0,21.24,02a58749o0211c
58749.316337,20.489,0.906,23,21,c,0,1.25,318.17044,-42.50001,9235.91,6717.32,2.87,2.34,-83.1,-0.417,18.61,21.26,02a58749o0225c
58749.326377,22.671,5.75,3,18,c,0,1.14,318.17044,-42.50001,9256.76,6605.87,2.89,2.55,-77.8,-0.404,18.74,21.31,02a58749o0244c
58751.245701,22.406,3.194,4,13,o,0,0.96,318.17044,-42.50001,124.42,2384.78,2.52,1.92,71.3,-0.41,19.38,20.44,01a58751o0108o
58751.24894,-23.256,6.714,-2,12,o,0,2.05,318.17044,-42.50001,104.86,2346.17,2.63,2.16,69.6,-0.401,19.31,20.45,01a58751o0115o
58751.267727,-24.122,14.111,-1,12,o,0,1.07,318.17044,-42.50001,162.27,2429.45,2.23,1.81,74.3,-0.405,19.52,20.5,01a58751o0154o
58751.268647,-20.834,0.662,-17,11,o,0,1.03,318.17044,-42.50001,9686.26,2384.06,2.35,2.18,-40.5,-0.366,19.49,20.46,01a58751o0156o
58751.271869,20.927,0.794,16,12,o,0,1.2,318.17044,-42.50001,9667.93,2347.92,2.31,2.16,-62.6,-0.578,19.48,20.49,01a58751o0163o
58751.274173,21.617,1.566,8,13,o,0,1.23,318.17044,-42.50001,179.85,2316.2,2.52,1.9,72.6,-0.415,19.43,20.53,01a58751o0168o
58751.292362,21.411,1.315,10,13,o,0,0.97,318.17044,-42.50001,9724.74,2420.86,2.42,2.11,-84.5,-0.384,19.49,20.54,01a58751o0206o
58751.305125,22.285,2.288,4,10,o,0,1.34,318.17044,-42.50001,864.39,8281.63,2.1,1.8,-84.6,-0.439,19.59,20.62,01a58751o0233o
58753.339662,-21.135,1.029,-13,13,c,0,0.66,318.17044,-42.50001,9196.29,6685.91,2.98,2.56,42.7,-0.372,19.46,21.31,02a58753o0243c
58753.342442,21.55,1.208,9,10,c,0,1.12,318.17044,-42.50001,9177.03,6648.88,2.94,2.55,44.5,-0.374,19.43,21.31,02a58753o0249c
58753.348136,-21.682,1.591,-8,12,c,0,0.97,318.17044,-42.50001,9237.55,6726.28,2.79,2.56,50.2,-0.387,19.48,21.29,02a58753o0261c
58753.358341,22.337,2.667,4,11,c,0,1.12,318.17044,-42.50001,9258.31,6611.0,2.73,2.57,-85.1,-0.397,19.45,21.27,02a58753o0283c
58757.263074,-21.979,2.455,-6,14,c,0,1.1,318.17044,-42.50001,5279.88,3619.37,2.62,2.48,-84.9,-0.375,18.87,21.22,02a58757o0048c
58757.291416,21.486,1.357,9,12,c,0,0.99,318.17044,-42.50001,5248.09,6890.94,3.27,2.92,42.8,-0.355,19.2,21.09,02a58757o0076c
58757.297026,23.435,7.0,2,11,c,0,1.32,318.17044,-42.50001,5305.08,6969.36,3.07,2.72,41.7,-0.354,19.21,21.09,02a58757o0088c
58757.300948,22.331,2.9,4,12,c,0,1.19,318.17044,-42.50001,5324.4,6854.89,3.16,2.89,48.0,-0.361,19.23,21.09,02a58757o0096c
58763.20784,21.664,4.625,8,36,o,0,1.32,318.17044,-42.50001,5610.59,207.52,2.16,1.83,-9.0,-0.379,18.25,17.95,01a58763o0034o
58763.22807,-22.009,4.277,-6,24,o,0,1.01,318.17044,-42.50001,5663.57,286.32,2.09,1.9,0.9,-0.389,18.56,18.51,01a58763o0076o
58763.235636,-22.213,5.449,-5,26,o,0,1.56,318.17044,-42.50001,5680.29,168.49,2.15,2.01,1.2,-0.405,18.57,18.59,01a58763o0091o
58763.251151,-21.608,3.728,-8,31,o,0,0.64,318.17044,-42.50001,944.56,10405.2,2.08,1.76,-84.7,-0.478,18.66,18.82,01a58763o0122o
58763.25865,-20.671,1.643,-20,32,o,0,0.63,318.17044,-42.50001,924.33,10365.66,2.0,1.68,-83.8,-0.481,18.65,19.05,01a58763o0137o
58763.261895,19.759,0.732,45,33,o,0,0.79,318.17044,-42.50001,987.06,10447.72,2.04,1.75,-83.4,-0.501,18.59,19.1,01a58763o0144o
58763.276081,21.878,3.127,6,20,o,0,1.76,318.17044,-42.50001,9565.37,203.71,2.35,1.96,-27.8,-0.336,18.65,19.0,01a58763o0173o
58765.310533,-21.415,4.296,-10,42,o,0,1.15,318.17044,-42.50001,2027.61,2342.87,2.35,1.84,45.4,-0.462,17.8,17.98,02a58765o0236o
58765.320782,19.573,0.768,54,41,o,0,1.29,318.17044,-42.50001,2006.27,2301.74,2.26,1.87,44.9,-0.45,17.98,18.18,02a58765o0257o
58765.325473,-20.72,2.845,-19,53,o,0,1.05,318.17044,-42.50001,2064.2,2382.86,2.31,1.84,44.1,-0.459,17.55,17.88,02a58765o0267o
58765.331436,-20.307,1.445,-27,40,o,0,1.03,318.17044,-42.50001,2083.27,2265.91,2.27,1.84,44.9,-0.464,17.91,18.1,02a58765o0279o
58769.264949,-19.818,1.191,-43,51,o,0,1.06,318.17044,-42.50001,2030.09,2333.94,2.71,2.48,87.4,-0.419,17.84,18.64,02a58769o0166o
58769.268214,-20.108,1.337,-33,44,o,0,1.08,318.17044,-42.50001,2010.96,2296.49,2.53,2.3,86.0,-0.423,17.92,18.62,02a58769o0173o
58769.274306,21.55,5.405,9,47,o,0,0.91,318.17044,-42.50001,2069.48,2375.67,2.6,2.4,79.7,-0.426,17.87,18.59,02a58769o0186o
58769.284417,-19.375,0.72,-64,46,o,0,0.85,318.17044,-42.50001,2088.92,2260.78,2.42,2.2,70.5,-0.431,18.06,18.59,02a58769o0208o
58771.201179,-20.997,2.396,-14,35,o,0,0.94,318.17044,-42.50001,3272.32,6542.94,2.14,2.04,74.0,-0.397,18.3,18.34,01a58771o0040o
58771.217907,21.636,2.086,8,17,o,0,1.36,318.17044,-42.50001,3248.91,6504.77,2.05,1.9,75.8,-0.408,18.96,19.33,01a58771o0074o
58771.226478,22.217,4.161,5,20,o,0,0.79,318.17044,-42.50001,3306.96,6583.84,2.09,1.82,79.3,-0.414,18.87,19.22,01a58771o0091o
58771.229704,21.575,2.032,8,17,o,0,1.79,318.17044,-42.50001,3328.33,6470.25,2.21,1.87,82.4,-0.412,18.87,19.21,01a58771o0098o
58775.23641,20.8,0.737,17,13,o,0,0.87,318.17044,-42.50001,7324.7,4000.42,2.05,1.94,-25.2,-0.395,19.26,20.2,01a58775o0095o
58775.240178,21.475,1.363,9,13,o,0,1.24,318.17044,-42.50001,7344.63,4038.31,2.09,1.99,-32.6,-0.399,19.28,20.06,01a58775o0103o
58775.245713,20.686,0.782,19,15,o,0,0.97,318.17044,-42.50001,7284.7,3959.96,2.15,2.08,-47.0,-0.389,19.21,19.97,01a58775o0115o
58775.256417,22.777,5.25,3,15,o,0,1.05,318.17044,-42.50001,7267.28,4075.67,2.34,2.27,-66.2,-0.39,19.04,19.89,01a58775o0138o
58777.218366,19.696,0.393,48,19,c,0,0.99,318.17044,-42.50001,8457.16,2108.9,2.92,2.49,-66.9,-0.38,18.59,21.08,02a58777o0059c
58777.228507,24.443,50.0,1,30,c,0,0.96,318.17044,-42.50001,2069.71,8402.34,3.14,2.49,-76.2,-0.398,18.24,21.08,02a58777o0080c
58777.233213,20.011,0.8,36,29,c,0,1.26,318.17044,-42.50001,2128.04,8484.35,3.42,2.77,-71.9,-0.394,18.26,21.15,02a58777o0089c
58777.240698,-19.889,0.61,-40,24,c,0,1.07,318.17044,-42.50001,2151.38,8367.46,3.33,2.63,-62.3,-0.391,18.42,21.21,02a58777o0104c
58779.233305,21.92,2.027,6,13,o,0,0.8,318.17044,-42.50001,5810.35,6416.47,2.05,1.9,-70.3,-0.418,19.36,20.13,01a58779o0113o
58779.236589,24.079,13.364,1,11,o,0,1.5,318.17044,-42.50001,5829.88,6454.63,1.94,1.83,-63.0,-0.419,19.41,20.15,01a58779o0120o
58779.24351,21.938,1.925,6,12,o,0,1.33,318.17044,-42.50001,5770.71,6376.34,1.96,1.79,-79.9,-0.419,19.39,20.13,01a58779o0135o
58779.253383,22.186,2.556,5,12,o,0,0.98,318.17044,-42.50001,5752.51,6490.89,1.96,1.8,-74.9,-0.425,19.38,20.09,01a58779o0156o
58781.262945,-23.137,5.286,-2,11,c,0,1.2,318.17044,-42.50001,5814.61,2191.71,2.59,2.36,59.1,-0.378,19.3,20.77,02a58781o0175c
58781.265765,-26.007,83.0,0,12,c,0,0.82,318.17044,-42.50001,5795.84,2154.2,2.56,2.36,62.0,-0.383,19.29,20.78,02a58781o0181c
58781.270831,-20.647,0.589,-20,12,c,0,1.08,318.17044,-42.50001,5852.29,2232.23,2.56,2.33,58.4,-0.38,19.33,20.8,02a58781o0192c
58781.281045,23.468,8.2,2,12,c,0,1.01,318.17044,-42.50001,5872.48,2116.53,2.58,2.4,74.5,-0.38,19.31,20.79,02a58781o0214c
58783.255716,-23.481,8.353,-2,12,o,0,1.2,318.17044,-42.50001,5815.31,6412.56,2.16,1.9,0.7,-0.371,19.29,20.03,01a58783o0008o
58783.258483,20.697,0.586,19,11,o,0,1.26,318.17044,-42.50001,5837.11,6450.46,2.12,1.91,1.3,-0.377,19.29,20.03,01a58783o0014o
58783.264958,-21.879,2.274,-6,15,o,0,0.89,318.17044,-42.50001,5779.32,6374.01,2.09,1.91,-83.6,-0.398,19.28,20.05,01a58783o0028o
58783.279954,-23.091,5.85,-2,12,o,0,1.56,318.17044,-42.50001,5755.68,6488.58,2.26,2.09,-76.1,-0.407,19.2,20.03,01a58783o0058o
58785.252773,-20.574,0.55,-21,12,c,0,1.04,318.17044,-42.50001,5817.93,2192.56,2.58,2.37,-75.6,-0.384,19.35,20.9,02a58785o0127c
58785.256477,-20.557,0.532,-22,12,c,0,1.01,318.17044,-42.50001,5799.41,2154.12,2.53,2.32,-74.5,-0.39,19.4,20.89,02a58785o0135c
58785.262967,22.232,2.355,5,11,c,0,1.15,318.17044,-42.50001,5856.94,2232.36,2.62,2.44,-75.3,-0.38,19.34,20.87,02a58785o0149c
58785.27636,-22.22,2.406,-5,11,c,0,1.17,318.17044,-42.50001,5876.91,2116.14,2.56,2.39,-85.9,-0.383,19.29,20.82,02a58785o0178c
58787.202655,20.436,0.776,24,19,o,0,1.26,318.17044,-42.50001,7683.25,563.54,2.18,2.08,-84.8,-0.372,18.52,19.09,01a58787o0056o
58787.205877,22.997,5.92,2,14,o,0,0.98,318.17044,-42.50001,7738.21,642.11,2.17,2.0,87.9,-0.389,19.41,20.15,01a58787o0063o
58787.215015,20.581,0.519,21,11,o,0,0.96,318.17044,-42.50001,2877.81,10055.24,1.98,1.74,-63.2,-0.437,19.43,20.18,01a58787o0082o
58789.20642,-21.118,1.398,-13,18,o,0,0.98,318.17044,-42.50001,4344.7,1783.96,2.57,1.99,38.4,-0.404,18.84,19.5,02a58789o0005o
58789.209674,21.917,2.262,6,14,o,0,1.82,318.17044,-42.50001,4363.58,1821.82,2.69,2.21,36.9,-0.409,18.86,19.58,02a58789o0012o
58789.232515,21.514,2.152,9,19,o,0,1.06,318.17044,-42.50001,6237.22,8808.34,2.7,2.04,39.3,-0.416,18.99,19.75,02a58789o0022o
58789.242542,20.408,0.816,25,20,o,0,0.98,318.17044,-42.50001,6256.87,8690.78,2.72,2.07,39.5,-0.407,18.93,19.74,02a58789o0043o
58791.201069,-21.609,3.536,-8,29,o,0,0.99,318.17044,-42.50001,7696.66,603.24,2.8,2.4,-19.7,-0.357,18.53,18.87,01a58791o0002o
58791.220633,19.8,0.638,44,28,o,0,1.04,318.17044,-42.50001,2953.62,10008.67,1.9,1.83,-34.4,-0.409,18.77,19.09,01a58791o0008o
58791.223498,19.683,1.254,49,61,o,0,0.87,318.17044,-42.50001,2898.88,9931.17,2.0,1.91,-60.6,-0.415,17.82,17.7,01a58791o0014o
58791.23003,-21.459,2.915,-10,28,o,0,1.11,318.17044,-42.50001,2880.72,10045.54,2.42,2.35,-81.6,-0.405,18.5,18.98,01a58791o0028o
58795.189418,-22.998,20.818,-2,48,o,0,1.28,318.17044,-42.50001,2844.15,8068.42,1.88,1.74,-50.0,-0.437,17.84,17.41,01a58795o0032o
58795.194816,19.582,0.457,53,24,o,0,0.9,318.17044,-42.50001,2790.33,7991.88,1.84,1.73,-62.1,-0.432,18.68,18.61,01a58795o0043o
58795.205212,-22.472,4.837,-4,18,o,0,1.04,318.17044,-42.50001,2774.19,8106.59,1.94,1.79,-72.2,-0.424,18.87,19.03,01a58795o0064o
58797.220487,-19.767,0.552,-45,25,o,0,1.33,318.17044,-42.50001,8709.41,4372.04,2.55,2.05,40.3,-0.398,18.43,18.83,02a58797o0074o
58797.22372,-19.38,0.388,-64,25,o,0,1.0,318.17044,-42.50001,8690.06,4334.33,2.48,1.99,39.5,-0.406,18.46,18.85,02a58797o0081o
58797.23023,-22.896,12.05,-2,30,o,0,0.81,318.17044,-42.50001,8748.58,4410.37,2.48,2.06,40.1,-0.399,18.46,18.84,02a58797o0095o
58797.24081,-20.351,1.141,-26,30,o,0,1.29,318.17044,-42.50001,8768.49,4294.16,2.52,2.11,41.6,-0.395,18.36,18.8,02a58797o0118o
58799.204991,21.495,2.603,9,24,o,0,0.82,318.17044,-42.50001,2825.78,8020.88,1.95,1.86,-58.9,-0.4,18.7,18.83,01a58799o0021o
58799.208678,21.068,1.736,14,24,o,0,1.06,318.17044,-42.50001,2846.14,8058.59,1.93,1.83,-67.7,-0.416,18.75,18.83,01a58799o0029o
58799.216059,-20.065,0.846,-34,29,o,0,0.98,318.17044,-42.50001,2789.4,7981.14,2.05,1.91,-76.0,-0.448,18.66,18.81,01a58799o0045o
58799.226209,-20.549,1.063,-22,23,o,0,1.42,318.17044,-42.50001,2773.27,8098.18,2.14,1.95,-75.3,-0.403,18.61,18.77,01a58799o0067o
58801.245959,20.399,1.07,25,27,o,0,1.33,318.17044,-42.50001,8715.68,4371.76,2.29,2.21,80.3,-0.399,18.41,18.9,02a58801o0153o
58801.251096,-21.253,3.074,-12,35,o,0,0.82,318.17044,-42.50001,8696.77,4333.75,2.68,2.14,43.0,-0.379,18.39,18.84,02a58801o0164o
58801.254416,21.324,2.621,11,28,o,0,1.18,318.17044,-42.50001,8758.85,4410.04,2.27,2.14,82.5,-0.409,18.38,18.79,02a58801o0171o
58801.267665,-20.041,0.974,-35,34,o,0,1.12,318.17044,-42.50001,8774.04,4293.78,2.68,2.29,39.0,-0.378,18.21,18.66,02a58801o0198o
58979.589041,-21.575,10.267,-8,87,o,0,0.97,318.17044,-42.50001,4781.15,4144.7,2.76,2.7,-76.3,-0.355,17.07,17.11,01a58979o0763o
58979.605634,-17.233,0.567,-464,263,o,0,1.07,318.17044,-42.50001,4765.12,4108.71,2.88,2.78,-17.2,-0.381,15.96,15.82,01a58979o0799o
58979.614883,16.494,0.617,917,566,o,0,1.08,318.17044,-42.50001,4823.99,4185.38,3.97,3.71,-54.4,-0.34,15.4,15.55,01a58979o0818o
58983.590849,21.549,2.508,9,22,o,0,0.9,318.17044,-42.50001,4783.95,4149.02,2.56,2.45,20.8,-0.369,18.67,19.35,01a58983o0762o
58983.596384,22.636,6.55,3,21,o,0,1.37,318.17044,-42.50001,4766.48,4110.69,2.8,2.49,3.8,-0.358,18.68,19.39,01a58983o0774o
58983.616353,-25.133,81.5,0,26,o,0,0.97,318.17044,-42.50001,4825.45,4188.75,2.81,2.53,4.7,-0.35,18.54,19.12,01a58983o0816o
58983.620501,-21.236,2.333,-12,27,o,0,1.42,318.17044,-42.50001,4844.82,4072.56,2.61,2.34,-3.0,-0.36,18.31,18.54,01a58983o0825o
58987.595028,-21.7,2.098,-8,16,o,0,1.01,318.17044,-42.50001,7691.91,614.75,2.79,2.38,-12.8,-0.349,19.16,20.29,01a58987o0783o
58987.599174,20.497,0.748,23,17,o,0,0.85,318.17044,-42.50001,7673.82,576.36,2.75,2.36,-17.6,-0.351,19.13,20.3,01a58987o0792o
58987.607047,20.908,0.915,16,14,o,0,0.92,318.17044,-42.50001,7729.35,652.71,2.49,2.33,-34.3,-0.374,19.23,20.18,01a58987o0809o
58987.616789,19.733,0.558,46,26,o,0,0.95,318.17044,-42.50001,7747.34,534.85,2.65,2.43,-26.3,-0.344,18.65,19.15,01a58987o0830o
58991.556645,-20.249,0.529,-29,15,o,0,1.33,318.17044,-42.50001,7690.46,614.5,2.73,2.55,-6.8,-0.365,19.21,20.5,01a58991o0699o
58991.559889,20.994,0.966,14,14,o,0,1.11,318.17044,-42.50001,7672.27,575.14,2.36,2.19,-10.5,-0.384,19.31,20.5,01a58991o0706o
58991.567301,21.14,1.096,13,14,o,0,1.08,318.17044,-42.50001,7728.35,652.55,2.47,2.3,-17.3,-0.373,19.34,20.55,01a58991o0721o
58991.578826,-20.515,0.642,-23,14,o,0,0.88,318.17044,-42.50001,7747.85,534.06,2.53,2.37,-17.8,-0.376,19.3,20.63,01a58991o0746o
58995.573127,19.569,0.68,54,37,o,0,1.05,318.17044,-42.50001,7773.62,2559.49,2.41,2.2,-12.1,-0.36,18.1,19.21,01a58995o0737o
58995.576351,-18.847,0.825,-105,87,o,0,1.16,318.17044,-42.50001,7754.91,2521.55,2.33,2.19,-11.4,-0.367,17.55,18.71,01a58995o0744o
58995.583262,-21.152,2.925,-13,37,o,0,0.71,318.17044,-42.50001,7815.05,2598.81,2.26,2.02,-13.9,-0.38,18.23,19.26,01a58995o0759o
58995.60216,-16.77,0.941,-711,669,o,0,1.82,318.17044,-42.50001,7838.75,2482.4,2.41,2.0,-13.7,-0.378,14.99,16.1,01a58995o0799o
58999.564452,-22.202,2.788,-5,13,o,0,1.03,318.17044,-42.50001,7777.82,2559.33,2.74,2.35,-10.7,-0.349,19.18,20.38,01a58999o0710o
58999.567673,-20.493,0.544,-23,12,o,0,1.12,318.17044,-42.50001,7759.79,2521.13,2.67,2.16,-9.3,-0.348,19.31,20.45,01a58999o0717o
58999.578378,-21.073,0.664,-14,9,o,0,1.83,318.17044,-42.50001,7818.28,2597.77,2.38,2.24,-31.6,-0.375,19.41,20.58,01a58999o0739o
58999.584845,20.214,0.436,30,13,o,0,0.8,318.17044,-42.50001,7838.08,2480.72,2.46,2.07,-9.1,-0.369,19.4,20.65,01a58999o0753o
59003.5313,-23.248,15.091,-2,28,o,0,1.03,318.17044,-42.50001,4218.44,8883.51,2.95,2.56,-11.5,-0.318,18.41,19.09,01a59003o0608o
59003.534059,-19.579,0.384,-54,20,o,0,1.56,318.17044,-42.50001,4200.44,8845.46,2.76,2.42,-11.4,-0.362,18.51,19.12,01a59003o0614o
59003.539135,20.539,0.973,22,22,o,0,1.11,318.17044,-42.50001,4261.77,8923.4,2.84,2.41,-7.5,-0.33,18.51,19.16,01a59003o0625o
59007.516058,-19.698,0.886,-48,42,o,0,1.44,318.17044,-42.50001,4216.66,8882.89,2.64,2.37,-6.7,-0.348,17.76,17.93,01a59007o0472o
59007.5193,-19.694,1.13,-48,54,o,0,0.89,318.17044,-42.50001,4197.91,8844.67,2.74,2.57,-5.4,-0.338,17.61,17.77,01a59007o0479o
59007.523944,19.237,0.578,73,42,o,0,1.09,318.17044,-42.50001,4259.34,8922.86,2.52,2.35,-0.1,-0.379,17.99,18.14,01a59007o0489o
59007.529939,19.655,0.814,50,41,o,0,0.71,318.17044,-42.50001,4282.08,8806.86,2.69,2.41,-8.1,-0.353,18.0,18.2,01a59007o0502o
59011.544827,-19.593,0.975,-53,52,o,0,1.27,318.17044,-42.50001,6793.39,4513.6,2.67,2.6,48.5,-0.324,17.62,18.22,01a59011o0663o
59011.54805,19.713,0.853,47,40,o,0,1.28,318.17044,-42.50001,6775.36,4476.48,2.68,2.64,3.9,-0.332,17.93,18.32,01a59011o0670o
59011.554033,-19.851,0.838,-42,35,o,0,1.05,318.17044,-42.50001,6834.82,4554.08,2.76,2.64,-61.0,-0.342,18.17,18.71,01a59011o0683o
59011.563697,20.932,1.579,15,24,o,0,1.47,318.17044,-42.50001,6856.46,4439.65,3.09,2.91,-17.2,-0.332,18.43,19.22,01a59011o0704o
59015.529542,21.107,0.955,13,12,o,0,1.29,318.17044,-42.50001,6792.8,4516.2,2.84,2.34,-2.5,-0.345,19.17,20.43,01a59015o0628o
59015.532766,-20.519,0.526,-22,12,o,0,1.19,318.17044,-42.50001,6773.77,4477.66,2.59,2.48,-18.6,-0.379,19.19,20.47,01a59015o0635o
59015.535994,21.287,1.266,11,14,o,0,0.97,318.17044,-42.50001,6832.52,4554.44,2.79,2.3,-6.4,-0.338,19.2,20.49,01a59015o0642o
59015.54106,-22.328,3.276,-4,14,o,0,1.12,318.17044,-42.50001,6852.5,4438.2,2.79,2.4,-5.2,-0.338,19.15,20.44,01a59015o0653o
59016.553965,-19.916,0.487,-39,19,o,0,1.08,318.17044,-42.50001,6622.51,8264.96,2.63,2.08,39.1,-0.401,19.01,20.13,02a59016o0625o
59016.555793,21.019,1.081,14,15,o,0,0.64,318.17044,-42.50001,6642.29,8302.52,2.34,2.15,53.6,-0.424,19.24,20.35,02a59016o0629o
59016.559452,23.234,8.231,2,15,o,0,1.06,318.17044,-42.50001,6585.55,8223.27,2.54,2.13,41.2,-0.403,19.3,20.41,02a59016o0637o
59016.569276,-20.625,0.76,-20,16,o,0,0.91,318.17044,-42.50001,6565.43,8339.45,2.38,2.01,40.8,-0.414,19.2,20.28,02a59016o0658o
59016.618421,18.809,0.654,109,71,o,0,1.37,318.17044,-42.50001,3934.07,2267.96,2.62,2.31,49.2,-0.427,17.35,17.39,02a59016o0763o
59017.547903,20.981,0.723,15,11,c,0,0.97,318.17044,-42.50001,6624.57,8265.7,2.86,2.53,48.3,-0.382,19.49,21.3,02a59017o0658c
59017.549732,-21.876,1.378,-6,9,c,0,2.12,318.17044,-42.50001,6643.52,8304.52,2.79,2.54,52.2,-0.386,19.51,21.3,02a59017o0662c
59017.552963,22.134,2.133,5,11,c,0,1.15,318.17044,-42.50001,6586.27,8225.84,2.8,2.46,45.8,-0.388,19.48,21.29,02a59017o0669c
59017.558479,20.617,0.537,21,11,c,0,1.19,318.17044,-42.50001,6566.71,8341.36,2.97,2.63,46.0,-0.382,19.45,21.3,02a59017o0681c
59019.497873,-17.103,0.699,-523,366,o,0,1.24,318.17044,-42.50001,9217.45,10485.86,2.77,2.16,8.8,-0.422,15.31,16.58,01a59019o0562o
59019.501101,18.256,0.738,181,134,o,0,1.12,318.17044,-42.50001,9198.8,10446.59,2.27,2.13,23.8,-0.372,16.22,17.31,01a59019o0569o
59019.508511,-17.592,0.821,-334,274,o,0,1.38,318.17044,-42.50001,9263.6,10522.55,2.44,2.15,7.3,-0.41,16.48,17.63,01a59019o0584o
59019.519121,-16.795,1.879,-695,1306,o,0,0.59,318.17044,-42.50001,9290.14,10405.15,2.45,2.11,12.2,-0.434,13.89,15.02,01a59019o0607o
59019.52477,-18.195,1.02,-192,195,o,0,0.94,318.17044,-42.50001,3743.98,349.42,2.64,2.4,-5.2,-0.37,16.34,17.51,01a59019o0619o
59019.528001,18.133,1.941,203,393,o,0,0.72,318.17044,-42.50001,3725.39,310.6,2.22,2.11,7.5,-0.403,16.17,17.2,01a59019o0626o
59019.53076,-17.042,1.552,-554,859,o,0,1.24,318.17044,-42.50001,3782.01,389.55,2.43,2.19,-7.2,-0.377,15.52,16.61,01a59019o0632o
59019.541814,17.574,2.402,339,814,o,0,1.26,318.17044,-42.50001,3800.42,273.62,2.21,2.03,-2.7,-0.393,15.49,16.5,01a59019o0655o
59023.499793,20.733,1.52,18,28,o,0,0.95,318.17044,-42.50001,9223.61,10484.13,2.67,2.46,11.5,-0.39,19.08,20.22,01a59023o0471o
59023.503935,-20.14,0.827,-32,26,o,0,1.22,318.17044,-42.50001,9205.13,10446.38,2.67,2.4,10.4,-0.379,19.05,20.21,01a59023o0480o
59023.509016,17.325,1.082,426,462,o,0,2.51,318.17044,-42.50001,9270.26,10523.51,2.48,2.35,-6.2,-0.415,19.13,20.43,01a59023o0491o
