oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
1699114100008791,68222173,2458436.727069113,58436.2217361,16.4167938,0.0166531112,0,zg,64.1631527,40.0425904,0.675000012,0.00700000022,20181114221725,1699,14.0,1.0,19.9500008,26.2588787,0.0494050682,-0.0511926189,5.01899704e-05,30,1.26900005,2
1699114100008791,68438635,2458438.891744263,58438.3863542,16.4648209,0.0167710166,0,zg,64.1631597,40.0425696,0.637000024,-0.0379999988,20181116386343,1699,14.0,1.0,20.7900009,25.7921352,0.0393542051,-0.103937052,2.6067275e-05,30,1.02400005,2
1699114100008791,68924072,2458443.7462197673,58443.2407292,16.3001633,0.0163968429,0,zg,64.1631296,40.0425773,0.699999988,0.0170000009,20181121240706,1699,14.0,1.0,20.2000008,26.3028965,0.0435683019,-0.0798666105,3.62595238e-05,30,1.12199998,2
1699114100008791,72914361,2458483.6484640287,58483.1436111,16.4452915,0.016722165,0,zg,64.1631322,40.0425911,0.716000021,-0.00499999989,20181231143611,1699,14.0,1.0,21.3199997,26.2946758,0.0307025462,-0.084873423,1.5910995e-05,30,1.09000003,2
1699114100008791,75119696,2458505.7004471254,58505.1969676,16.5443897,0.0169834457,0,zg,64.1631422,40.0426192,0.444000006,-0.00400000019,20190122196956,1699,14.0,1.0,19.2700005,26.2911892,0.0476600081,-0.0403395258,7.69382968e-05,30,1.01800001,2
1699114100008791,96948781,2458723.987524812,58723.4878125,16.3648033,0.0165337697,0,zg,64.1631372,40.0425733,0.643000007,0.00700000022,20190828487674,1699,14.0,1.0,21.8500004,26.1819,0.02758036,-0.0787246451,1.26010591e-05,30,1.08500004,2
1699114100008791,96948826,2458723.987976254,58723.4882639,16.3762283,0.0165592749,0,zg,64.1631419,40.0425776,0.953000009,-0.00700000022,20190828488264,1699,14.0,1.0,21.8299999,26.1743679,0.0274249595,-0.0681511238,1.24621884e-05,30,1.08299994,3
1699114100008791,97144755,2458725.9474528716,58725.4475579,16.4711761,0.0167871863,0,zg,64.1630978,40.0425759,1.37699997,0.133000001,20190830447546,1699,14.0,1.0,21.4400005,26.167841,0.0449500121,-0.054622557,3.26847767e-05,30,1.18900001,2
1699114100008791,97249082,2458726.990814179,58726.4908218,16.4088936,0.0166344326,0,zg,64.1631704,40.0425818,0.597000003,0.0520000011,20190831490637,1699,14.0,1.0,21.5799999,26.189785,0.0269268826,-0.0671995953,1.16730462e-05,30,1.06099999,2
1699114100008791,97249127,2458726.9912655237,58726.4912731,16.4067574,0.0166294128,0,zg,64.163144,40.0425781,0.736999989,0.0560000017,20190831491273,1699,14.0,1.0,21.5900002,26.1836414,0.0272678994,-0.0619065575,1.21716694e-05,30,1.05999994,3
1699114100008791,98046760,2458734.9683406274,58734.4676042,16.3783741,0.0165641103,0,zg,64.1632771,40.0424916,0.819000006,0.0240000002,20190908467604,1699,14.0,1.0,20.7399998,26.2547321,0.0382179879,-0.0670698062,2.37638469e-05,30,1.06400001,2
1699114100008791,98046805,2458734.9687920776,58734.4680556,16.3794212,0.0165664777,0,zg,64.1631448,40.0425826,0.432000011,0.00800000038,20190908468056,1699,14.0,1.0,21.1499996,26.2077847,0.0308450516,-0.0741995648,1.55762282e-05,30,1.06299996,3
1699114100008791,98341504,2458737.9160556314,58737.4150463,16.3582077,0.0165192261,0,zg,64.1631098,40.042572,0.769999981,0.00800000038,20190911415035,1699,14.0,1.0,20.4899998,26.1843967,0.0400372595,-0.0691292509,2.64661885e-05,30,1.18799996,2
1699114100008791,98341549,2458737.916507072,58737.4154977,16.411829,0.0166413486,0,zg,64.1631279,40.0425769,0.400999993,0.0219999999,20190911415498,1699,14.0,1.0,20.4699993,26.1742191,0.0405056588,-0.0636883751,2.67079504e-05,30,1.18700004,3
1699114100008791,99540255,2458749.904648425,58749.4025579,16.5760365,0.0170741472,0,zg,64.163139,40.0425783,1.03299999,0.0209999997,20190923402558,1699,14.0,1.0,21.0400009,26.1501369,0.0315109268,-0.0677125156,1.61870485e-05,30,1.12100005,2
1699114100008791,99540300,2458749.9050998637,58749.4030093,16.5474129,0.0169919562,0,zg,64.1631521,40.0425798,0.31400001,0.0250000004,20190923403009,1699,14.0,1.0,20.9099998,26.1443996,0.0340070538,-0.059394192,1.89811744e-05,30,1.12,3
1699114100008791,99642372,2458750.925906498,58750.4237269,16.5539722,0.0170105305,0,zg,64.1631355,40.0425861,0.768999994,-0.0,20190924423704,1699,14.0,1.0,20.9300003,26.1153049,0.0337352976,-0.0688747689,1.84510427e-05,30,1.06400001,2
1699114100008791,99642417,2458750.926357837,58750.4241782,16.5369186,0.0169625599,0,zg,64.1631516,40.042564,0.91900003,0.0120000001,20190924424167,1699,14.0,1.0,21.0400009,26.1231937,0.0332678668,-0.076545231,1.78689079e-05,30,1.06299996,3
1699114100008791,100441540,2458758.9182584207,58758.4154051,16.6368294,0.0172588341,0,zg,64.1631334,40.0425839,0.703000009,-0.00999999978,20191002415394,1699,14.0,1.0,21.3600006,26.1951942,0.0314804241,-0.075853169,1.63389341e-05,30,1.04100001,2
1699114100008791,100643271,2458760.9357357523,58760.4327199,16.5205612,0.016917523,0,zg,64.1631359,40.0425682,0.453999996,0.0359999985,20191004432708,1699,14.0,1.0,21.4300003,26.2236309,0.0288464967,-0.0889312997,1.35927849e-05,30,1.01499999,2
1699114100008791,100643317,2458760.936187188,58760.4331713,16.5004597,0.0168634616,0,zg,64.1631404,40.0425743,0.694000006,0.00999999978,20191004433171,1699,14.0,1.0,21.2800007,26.2154503,0.0305242836,-0.0823259205,1.53704859e-05,30,1.01400006,3
1699114100008791,101037464,2458764.87796448,58764.3746412,16.4299965,0.0166847743,0,zg,64.1631333,40.042578,0.976999998,0.0289999992,20191008374641,1699,14.0,1.0,21.7299995,26.1754265,0.0274501834,-0.0722455829,1.23508153e-05,30,1.08700001,2
1699114100008791,101037509,2458764.878415916,58764.3750926,16.4303551,0.0166856442,0,zg,64.1631194,40.0425627,0.605000019,-0.0209999997,20191008375093,1699,14.0,1.0,21.75,26.1877956,0.026743371,-0.0803773031,1.19288816e-05,30,1.08599997,3
1699114100008791,101146967,2458765.973082078,58765.4696759,16.5340195,0.0169545095,0,zg,64.163135,40.0425844,0.368999988,0.0160000008,20191009469664,1699,14.0,1.0,21.7700005,26.2020111,0.026419811,-0.0723784789,1.16825777e-05,30,1.00699997,2
1699114100008791,101147012,2458765.9735335116,58765.4701273,16.5099182,0.0168887228,0,zg,64.1631414,40.0425765,0.488000005,0.0390000008,20191009470127,1699,14.0,1.0,21.7600002,26.202816,0.0271928292,-0.0739373565,1.2285871e-05,30,1.00800002,3
1699114100008791,101234137,2458766.8448485956,58766.3413773,16.530323,0.0169442873,0,zg,64.1631291,40.0425722,0.588999987,0.0370000005,20191010341377,1699,14.0,1.0,20.4300003,26.1559601,0.040009737,-0.0496379733,2.68365693e-05,30,1.16799998,2
1699114100008791,101234182,2458766.84530003,58766.3418287,16.5684566,0.0170520954,0,zg,64.1631111,40.0425786,0.43900001,0.00100000005,20191010341829,1699,14.0,1.0,20.4799995,26.1652393,0.039042823,-0.062717244,2.56239073e-05,30,1.16600001,3
1699114100008791,101333738,2458767.8409291236,58767.3373843,16.537529,0.0169642605,0,zg,64.1631308,40.042625,0.97299999,0.057,20191011337384,1699,14.0,1.0,19.0400009,26.1630516,0.0509880818,-0.0504286028,0.000107931512,30,1.17299998,2
1699114100008791,101333783,2458767.8413804555,58767.3378356,16.6012459,0.0171490405,0,zg,64.1631609,40.0426176,0.748000026,-0.0170000009,20191011337836,1699,14.0,1.0,18.9899998,26.1340237,0.0493551604,-0.0226952676,0.000104468083,30,1.171,3
1699114100008791,101432133,2458768.824947483,58768.321331,16.5322571,0.0169496331,0,zg,64.1631096,40.0425753,0.550999999,-0.0149999997,20191012321319,1699,14.0,1.0,20.3999996,26.1342869,0.0405925624,-0.0448706262,2.94644233e-05,30,1.22500002,2
1699114100008791,101432178,2458768.825398916,58768.3217824,16.5511398,0.0170024913,0,zg,64.163107,40.0425848,0.569000006,0.0140000004,20191012321782,1699,14.0,1.0,20.4400005,26.1432571,0.041863706,-0.0539606884,3.09683019e-05,30,1.22300005,3
1699114100008791,101831238,2458772.8162811208,58772.3123843,16.5107498,0.0168909617,0,zg,64.1631425,40.0425991,0.541000009,-0.00700000022,20191016312373,1699,14.0,1.0,18.9099998,25.9965458,0.0476065911,-0.0652415827,0.00010565768,30,1.21700001,2
1699114100008791,101831283,2458772.8167324536,58772.3128356,16.4897728,0.0168352854,0,zg,64.1631168,40.042581,0.760999978,0.0289999992,20191016312836,1699,14.0,1.0,19.0699997,25.9894981,0.0489315167,-0.0540621169,9.3797571e-05,30,1.21500003,3
1699114100008791,102540427,2458779.9086215915,58779.4042708,16.4856625,0.0168245547,0,zg,64.1631546,40.0425721,0.533999979,0.0759999976,20191023404213,1699,14.0,1.0,21.2800007,26.2034473,0.0342596956,-0.0805652589,1.94974145e-05,30,1.00300002,2
1699114100008791,102540472,2458779.9090730185,58779.4047222,16.5107002,0.0168908257,0,zg,64.1631391,40.0425945,0.986999989,0.050999999,20191023404722,1699,14.0,1.0,21.2600002,26.2045708,0.0361902602,-0.0784970373,2.14890351e-05,30,1.00300002,3
1699114100008791,103139232,2458785.8970117574,58785.3923264,16.5105724,0.0168904848,0,zg,64.1631484,40.0425888,0.43599999,0.0270000007,20191029392326,1699,14.0,1.0,21.2000008,26.1869659,0.0373953246,-0.0880767629,2.31854247e-05,30,1.00199997,2
1699114100008791,103139277,2458785.8974631806,58785.3927778,16.5321236,0.0169492625,0,zg,64.1631485,40.04259,0.713,-0.0309999995,20191029392778,1699,14.0,1.0,21.0699997,26.1986256,0.0383307524,-0.0984135717,2.42522237e-05,30,1.00199997,3
1699114100008791,103228356,2458786.788295809,58786.2835648,16.4913349,0.0168393813,0,zg,64.1631683,40.0425821,0.920000017,0.00700000022,20191030283565,1699,14.0,1.0,20.1800003,26.1330414,0.0460302569,-0.0709446967,3.83886472e-05,30,1.17999995,2
1699114100008791,103228401,2458786.7887472324,58786.2840162,16.5314941,0.0169475228,0,zg,64.1631486,40.0426045,1.06400001,0.00800000038,20191030284016,1699,14.0,1.0,20.2800007,26.1323566,0.0460493416,-0.068255499,3.61960301e-05,30,1.17799997,3
1699114100008791,103443483,2458788.939674775,58788.434838,16.4928112,0.0168432575,0,zg,64.1631501,40.0425828,0.971000016,-0.0390000008,20191101434780,1699,14.0,1.0,20.8500004,26.2035122,0.04010804,-0.0952706859,2.62047051e-05,30,1.03299999,2
1699114100008791,103443528,2458788.940126196,58788.4352894,16.5175591,0.0169093609,0,zg,64.1631572,40.0425824,0.740999997,-0.00300000003,20191101435289,1699,14.0,1.0,20.9599991,26.1983414,0.0390324779,-0.0959964097,2.49504719e-05,30,1.03400004,3
1699114100008791,104325070,2458797.7559060254,58797.250706,16.5505829,0.0170009118,0,zg,64.1631237,40.0425772,0.721000016,0.00899999961,20191110250648,1699,14.0,1.0,20.0599995,26.1487522,0.0438608639,-0.0508455448,3.83958541e-05,30,1.19000006,2
1699114100008791,104325115,2458797.756357441,58797.2511574,16.4958229,0.0168511886,0,zg,64.1631375,40.0425741,0.978999972,0.0299999993,20191110251157,1699,14.0,1.0,20.1299992,26.1557751,0.0444174856,-0.0556974858,3.92600195e-05,30,1.18900001,3
1699114100008791,105724633,2458811.7518617623,58811.246331,16.5102386,0.0168895852,0,zg,64.1631251,40.0425881,0.866999984,0.0109999999,20191124246319,1699,14.0,1.0,20.7700005,26.1626244,0.039239347,-0.0855285525,2.56511958e-05,30,1.08700001,2
1699114100008791,105724678,2458811.752313168,58811.2467824,16.4916039,0.0168400854,0,zg,64.1631304,40.0425989,0.823000014,0.00400000019,20191124246782,1699,14.0,1.0,20.7000008,26.1579342,0.0404557362,-0.0818911716,2.70202145e-05,30,1.08599997,3
1699114100008791,210740458,2459861.9080023416,59861.4045833,16.6333675,0.0172479395,0,zg,64.1630693,40.0425556,0.558000028,0.0340000018,20221009404583,1699,14.0,1.0,20.1399994,26.3058987,0.0419613458,-0.0496328957,3.54365693e-05,30,1.02900004,2
1699114100008791,212041664,2459874.920949321,59874.4166435,16.5834293,0.0170958694,0,zg,64.1630864,40.042574,0.389999986,0.0179999992,20221022416632,1699,14.0,1.0,21.75,26.3335323,0.0362117663,-0.0949216932,2.20080237e-05,30,1.00199997,2
1699114100008791,212343499,2459877.9394832314,59877.435,16.5531769,0.0170082655,0,zg,64.1630715,40.0425877,0.620999992,0.0270000007,20221025434988,1699,14.0,1.0,21.3600006,26.3259411,0.0312083606,-0.068436794,1.61044827e-05,30,1.01400006,2
1699114100008791,212740467,2459881.9093742995,59881.4046759,16.6191654,0.0172037277,0,zg,64.1630865,40.0425932,0.69599998,0.0,20221029404664,1699,14.0,1.0,21.4699993,26.3181896,0.0336086527,-0.0739813447,1.87950955e-05,30,1.00399995,2
1699114100008791,217625950,2459930.7648711093,59930.2595023,16.5839195,0.017097313,0,zg,64.1630495,40.0426134,0.683000028,-0.0469999984,20221217259421,1699,14.0,1.0,20.9599991,26.3339119,0.0322770774,-0.065724954,1.72130949e-05,30,1.00199997,2
1699114100008791,246235246,2460216.8550637234,60216.3524653,16.616396,0.0171951912,0,zg,64.16305,40.0425763,0.414000005,-0.00100000005,20230929352442,1699,14.0,1.0,19.8799992,26.2991943,0.0468083806,-0.0258069467,4.95536042e-05,30,1.245,2
1699114100008791,246338700,2460217.8896869086,60217.3870023,16.6791687,0.0173959062,0,zg,64.1630939,40.0425923,0.699999988,0.0209999997,20230930387002,1699,14.0,1.0,19.0599995,26.327486,0.049140241,-0.0415299237,9.32814364e-05,30,1.11199999,2
1699114100008791,246938543,2460223.888607727,60223.3854398,16.6488285,0.0172969643,0,zg,64.1630526,40.0425975,0.439999998,-0.0160000008,20231006385428,1699,14.0,1.0,20.6299992,26.3232174,0.035633754,-0.0602671131,2.12616342e-05,30,1.07599998,2
1699114100008791,247739348,2460231.8972467454,60231.3934838,16.6195946,0.0172050521,0,zg,64.1630543,40.042604,1.13699996,0.0780000016,20231014393472,1699,14.0,1.0,21.3299999,26.3174744,0.0330484509,-0.0736138821,1.81665509e-05,30,1.02699995,2
1699114100008791,247845820,2460232.9620431405,60232.458206,16.6998138,0.0174653511,0,zg,64.1630556,40.0425792,1.24199998,0.0900000036,20231015458194,1699,14.0,1.0,21.5499992,26.3352852,0.030870162,-0.074366197,1.58802304e-05,30,1.00999999,2
1699114100008791,248037449,2460234.878458196,60234.3744907,16.6540184,0.0173136257,0,zg,64.1630674,40.0425949,0.866999984,0.00899999961,20231017374479,1699,14.0,1.0,21.2099991,26.1514568,0.0346228369,-0.0649970472,2.01293624e-05,30,1.04100001,2
1699114100008791,248137165,2460235.8756887848,60235.3716551,16.5982227,0.0171399377,0,zg,64.1630581,40.0425871,0.40200001,-0.0189999994,20231018371655,1699,14.0,1.0,21.3600006,26.342144,0.0315295011,-0.0867181942,1.63648347e-05,30,1.04100001,2
1699114100008791,249729621,2460251.801137102,60251.2962153,16.6170082,0.0171970781,0,zg,64.1630436,40.0426025,1.18900001,0.0109999999,20231103296192,1699,14.0,1.0,20.3199997,26.3181381,0.0401936583,-0.0478155985,2.78153548e-05,30,1.10599995,2
1699114100008791,250038559,2460254.890644391,60254.3855903,16.6855736,0.0174172651,0,zg,64.163047,40.0425833,0.635999978,0.0839999989,20231106385590,1699,14.0,1.0,21.3099995,26.3451405,0.0310768299,-0.0701385438,1.61574462e-05,30,1.00399995,2
1699114100008791,250532396,2460259.8292059056,60259.3239699,16.5605659,0.0170293562,0,zg,64.1630469,40.0425745,0.463999987,0.0500000007,20231111323958,1699,14.0,1.0,21.0900002,26.3174801,0.0322938561,-0.0685266852,1.72540058e-05,30,1.01900005,2
1699114100008791,250633166,2460260.836935241,60260.3316667,16.6571312,0.0173236765,0,zg,64.1630476,40.0425928,0.671000004,0.0260000005,20231112331667,1699,14.0,1.0,20.8700008,26.3263569,0.0354593582,-0.0584963821,2.08559886e-05,30,1.01100004,2
1699114100008791,250938240,2460263.8877647207,60263.3824074,16.6964989,0.0174540859,0,zg,64.1630551,40.0426159,0.737999976,0.0460000001,20231115382153,1699,14.0,1.0,20.9500008,26.3117523,0.0353398994,-0.0531477407,2.05963624e-05,30,1.01699996,2
1699114100008791,255215561,2460306.660614126,60306.1556134,16.7780323,0.0177446529,0,zg,64.163039,40.0426068,0.421999991,0.0320000015,20231228155463,1699,14.0,1.0,20.2700005,26.3341618,0.0429252386,-0.0668390393,3.43844695e-05,30,1.08299994,2
701106200004739,45016209,2458204.6598058,58204.1620949,16.250864,0.0232356861,0,zg,64.1630473,40.0428008,0.606999993,0.0260000005,20180327162072,701,6.0,2.0,19.0200005,26.2274761,0.0528429523,-0.112905271,0.000288149167,30,1.53999996,1
701106200004739,55947292,2458313.968983865,58313.4729282,16.2942924,0.0232285261,0,zg,64.1631195,40.042583,1.04700005,-0.00700000022,20180714472905,701,6.0,2.0,20.6800003,25.8000832,0.0450496748,-0.0454403237,3.41038758e-05,30,2.0309999,1
701106200004739,56944724,2458323.9439803725,58323.4472454,16.4186478,0.0232591126,0,zg,64.1631258,40.0426004,0.564999998,0.0199999996,20180724447234,701,6.0,2.0,20.8899994,26.0002289,0.0401009656,-0.0485660881,2.55035848e-05,30,2.00699997,1
701106200004739,57546825,2458329.965445026,58329.4682523,16.3780937,0.0232404992,0,zg,64.1631341,40.0426023,0.716000021,-0.0399999991,20180730468241,701,6.0,2.0,20.2399998,26.0356731,0.0424686484,-0.0347485095,3.70332637e-05,30,1.56500006,1
701106200004739,58149633,2458335.9940125924,58335.496331,16.3731575,0.0232388154,0,zg,64.1631513,40.0426056,0.778999984,0.0860000029,20180805496296,701,6.0,2.0,20.2199993,26.1394329,0.0450025015,-0.0327587686,3.89167944e-05,30,1.27199996,1
701106200004739,58444484,2458338.94277991,58338.4448495,16.3862514,0.0232435502,0,zg,64.1631731,40.0426285,1.03799999,0.0430000015,20180808444850,701,6.0,2.0,20.6499996,26.0487232,0.0418236814,-0.0248858705,2.83721929e-05,30,1.55599999,1
701106200004739,58844627,2458342.944550087,58342.4462731,16.23452,0.0232406482,0,zg,64.1631606,40.0426462,0.751999974,0.0260000005,20180812446262,701,6.0,2.0,20.7399998,25.9020309,0.0396444909,-0.0105986986,2.54881288e-05,30,1.45799994,1
701106200004739,59144623,2458345.944780993,58345.4462384,16.3206444,0.0232285559,0,zg,64.163157,40.0426026,0.432999998,-0.00300000003,20180815446227,701,6.0,2.0,21.2399998,26.0206623,0.0324957669,-0.0340796448,1.70259682e-05,30,1.40199995,1
701106200004739,59449149,2458348.9903095616,58348.4914931,16.4130287,0.0232560206,0,zg,64.1631831,40.0426169,0.64200002,0.0359999985,20180818491493,701,6.0,2.0,21.4699993,26.1358795,0.0306331851,-0.0462747067,1.53223682e-05,30,1.15100002,1
701106200004739,59746695,2458351.9660434104,58351.466956,16.3095398,0.0232281331,0,zg,64.1631756,40.0426047,1.14999998,0.0900000036,20180821466933,701,6.0,2.0,21.5499992,26.1468163,0.0296908543,-0.0449278988,1.41444625e-05,30,1.21000004,1
701106200004739,60646820,2458360.968126752,58360.468206,16.3429871,0.0232312307,0,zg,64.1632112,40.0426758,1.30299997,0.0729999989,20180830468183,701,6.0,2.0,20.1000004,26.2177811,0.0454968996,-0.0167249646,4.29889333e-05,30,1.12399995,1
701106200004739,60951165,2458364.0118599823,58363.5116551,16.4362926,0.0232699309,0,zg,64.1631595,40.042642,1.61199999,0.0850000009,20180902511655,701,6.0,2.0,20.1100006,26.1782875,0.0459684134,-0.0221240707,4.52066233e-05,30,1.028,1
701106200004739,61247653,2458366.977021048,58366.4765394,16.3046608,0.0232281331,0,zg,64.1631503,40.0426073,0.684000015,0.0390000008,20180905476528,701,6.0,2.0,21.5499992,26.2247181,0.0301345456,-0.0573537387,1.47667915e-05,30,1.06700003,1
701106200004739,61546472,2458369.965482071,58369.4647222,16.3373604,0.0232303292,0,zg,64.1631457,40.0425988,1.06500006,-0.050999999,20180908464630,701,6.0,2.0,21.5100002,26.2257404,0.0292310063,-0.0658191964,1.39337562e-05,30,1.074,1
701106200004739,61845468,2458372.955724265,58372.4546875,16.2538147,0.0232349169,0,zg,64.1631368,40.0425873,0.449999988,-0.0250000004,20180911454676,701,6.0,2.0,21.6700001,26.2733326,0.0272416454,-0.0820125416,1.21522999e-05,30,1.07799995,1
701106200004739,62144818,2458375.949494603,58375.4481829,16.4251614,0.0232629068,0,zg,64.1631446,40.042598,0.874000013,-0.0299999993,20180914448102,701,6.0,2.0,21.6000004,26.2398987,0.0279218853,-0.0579251945,1.28211268e-05,30,1.07500005,1
701106200004739,62446322,2458378.9648147603,58378.4632292,16.2891426,0.0232289098,0,zg,64.1631489,40.0425828,0.801999986,-0.0700000003,20180917462870,701,6.0,2.0,21.5699997,26.2743683,0.0281554051,-0.0780897364,1.29221971e-05,30,1.03699994,1
701106200004739,62547944,2458379.9811214427,58379.4794444,16.3674278,0.0232370198,0,zg,64.1631431,40.0425933,0.760999978,-0.0689999983,20180918479433,701,6.0,2.0,21.4799995,26.2980919,0.0293903407,-0.0926673859,1.4072004e-05,30,1.01800001,1
701106200004739,62845629,2458382.9582385644,58382.4562963,16.3931789,0.0232464094,0,zg,64.1631422,40.0425673,0.879000008,0.0579999983,20180921456285,701,6.0,2.0,21.7000008,26.2316723,0.0270163529,-0.0576768853,1.16526908e-05,30,1.03199995,1
701106200004739,63036255,2458384.8646675777,58384.3625579,16.2630138,0.0232327934,0,zg,64.163147,40.042565,0.691999972,-0.00899999961,20180923362558,701,6.0,2.0,20.4799995,26.103756,0.0425030142,-0.0394278988,3.23495005e-05,30,1.27100003,1
701106200004739,63141155,2458385.9137518927,58385.4115509,16.3212891,0.0232285988,0,zg,64.1631483,40.0425728,0.633000016,-0.0280000009,20180924411551,701,6.0,2.0,20.0900002,26.2097359,0.0460428707,-0.0388859436,4.37678536e-05,30,1.09500003,1
701106200004739,63146730,2458385.9695090447,58385.4673032,16.2834454,0.0232294835,0,zg,64.1631541,40.0425725,0.665000021,-0.0379999988,20180924467234,701,6.0,2.0,20.4799995,26.2566853,0.0413844883,-0.0688036755,2.98414307e-05,30,1.01499999,1
701106200004739,63438583,2458388.8882894684,58388.3858333,16.2860374,0.0232292078,0,zg,64.1631458,40.0425623,0.344999999,0.0189999994,20180927385822,701,6.0,2.0,20.4799995,26.2383881,0.0424114913,-0.0684272796,3.12964185e-05,30,1.14100003,1
701106200004739,63444567,2458388.9481325694,58388.4456713,16.3296413,0.0232293345,0,zg,64.1631476,40.0425707,0.859000027,-0.0160000008,20180927445602,701,6.0,2.0,20.6700001,26.255415,0.0396284498,-0.0668451861,2.61552923e-05,30,1.02600002,1
701106200004739,63638656,2458390.889187063,58390.3865625,16.506916,0.0233304091,0,zg,64.1631345,40.0425748,1.06599998,-0.0829999968,20180929386562,701,6.0,2.0,20.5699997,26.276228,0.0402123816,-0.0976323485,2.69621687e-05,30,1.12300003,1
701106200004739,64338254,2458397.8857359397,58397.3825463,16.3934441,0.023246536,0,zg,64.1631087,40.0425712,1.10300004,-0.0529999994,20181006382535,701,6.0,2.0,21.5400009,26.264595,0.0298536271,-0.11224778,1.44347741e-05,30,1.08599997,1
701106200004739,66842423,2458422.9290364427,58422.4242361,16.3633003,0.0232358258,0,zg,64.1631419,40.0425812,0.294999987,-0.00400000019,20181031424155,701,6.0,2.0,20.4300003,26.2169704,0.0430108272,-0.0511498414,3.09890493e-05,30,1.02100003,1
701106200004739,66843482,2458422.939627256,58422.4348264,16.503418,0.0233267508,0,zg,64.1631523,40.042578,0.563000023,-0.0160000008,20181031434815,701,6.0,2.0,20.8199997,26.244627,0.0356477052,-0.0846643299,2.04247808e-05,30,1.03199995,1
701106200004739,66943190,2458423.936758439,58423.4319097,16.3813629,0.0232416764,0,zg,64.1631538,40.0425898,1.11000001,-0.0170000009,20181101431898,701,6.0,2.0,20.5699997,26.2528419,0.0427038521,-0.0636057779,2.98703799e-05,30,1.03100002,1
701106200004739,67136771,2458425.8726575878,58425.3677199,16.3086929,0.0232281182,0,zg,64.163143,40.0425591,1.171,0.0350000001,20181103367685,701,6.0,2.0,21.7000008,26.0956669,0.030290883,-0.0783911347,1.49287252e-05,30,1.00899994,1
701106200004739,67235238,2458426.8573651575,58426.3523843,16.4104023,0.0232546218,0,zg,64.1631317,40.0425846,0.407999992,0.00499999989,20181104352373,701,6.0,2.0,21.5699997,26.0988178,0.0315899216,-0.0824915096,1.62207616e-05,30,1.01499999,1
701106200004739,67430671,2458428.81177532,58428.306713,16.3497086,0.0232325308,0,zg,64.1631404,40.0425925,0.829999983,0.0469999984,20181106306655,701,6.0,2.0,21.4099998,26.2221756,0.0326710194,-0.0482207239,1.72584296e-05,30,1.06700003,1
