MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
57232.480694,-19.604,2.078,-52,109,o,0,1.42,2.87006,35.973,6319.68,6807.12,3.68,3.27,-83.5,-0.464,17.71,18.31,02a57232o0297o
57300.361284,-19.182,0.523,-77,40,o,0,2.73,2.87006,35.973,4869.05,8265.69,3.72,3.12,-74.3,-0.484,19.05,20.81,02a57300o0463o
57300.384084,21.998,18.0,6,104,o,0,1.06,2.87006,35.973,4869.44,8274.3,3.81,3.17,-75.3,-0.502,18.91,20.72,02a57300o0533o
57300.410577,18.136,2.432,202,492,o,0,1.12,2.87006,35.973,4251.96,3796.37,3.43,3.17,-37.5,-0.766,18.89,20.69,02a57300o0609o
57300.421699,17.659,1.677,314,526,o,0,0.93,2.87006,35.973,4247.88,3799.86,3.52,3.25,-47.0,-0.776,18.89,20.72,02a57300o0643o
57302.347068,18.421,0.13,155,20,o,0,8.98,2.87006,35.973,4887.4,8265.85,4.25,3.61,-63.7,-0.47,19.15,21.03,02a57302o0250o
57302.378946,19.578,0.349,54,19,o,0,7.69,2.87006,35.973,4883.38,8277.57,4.13,3.47,-67.1,-0.476,19.18,20.99,02a57302o0298o
57302.391528,-18.987,0.234,-92,22,o,0,3.32,2.87006,35.973,6363.23,6826.78,4.04,3.62,-73.4,-0.463,19.15,20.95,02a57302o0316o
57302.420892,22.583,6.5,3,22,o,0,0.98,2.87006,35.973,4236.01,3797.66,4.03,3.48,-32.9,-0.481,19.15,20.9,02a57302o0361o
57314.358699,20.303,0.6,28,16,c,0,4.78,2.87006,35.973,4947.1,8292.71,4.31,3.64,-69.4,-0.447,19.51,21.57,02a57314o0240c
57314.392109,23.253,9.5,2,17,c,0,1.45,2.87006,35.973,5709.31,2353.1,4.63,3.88,-4.9,-0.442,19.52,21.55,02a57314o0286c
57314.4205,-22.619,5.0,-3,16,c,0,1.11,2.87006,35.973,4222.17,3808.27,4.41,3.74,-25.4,-0.429,19.52,21.55,02a57314o0326c
57314.448341,-20.438,0.69,-24,17,c,0,1.15,2.87006,35.973,4207.98,3808.28,4.37,3.85,-25.1,-0.431,19.49,21.54,02a57314o0364c
57316.350144,-19.848,0.519,-42,22,c,0,3.06,2.87006,35.973,4966.7,8299.86,4.29,3.71,-72.2,-0.448,19.05,20.67,02a57316o0219c
57316.368284,-19.043,0.257,-88,23,c,0,2.61,2.87006,35.973,4964.63,8300.29,4.44,3.93,-72.1,-0.429,19.01,20.7,02a57316o0245c
57316.397204,21.679,2.667,8,21,c,0,1.08,2.87006,35.973,4212.33,3808.01,4.49,3.93,-29.6,-0.424,19.1,20.81,02a57316o0288c
57316.424028,-21.469,2.091,-9,20,c,0,0.99,2.87006,35.973,4211.13,3809.83,4.48,3.87,-27.2,-0.423,19.24,21.07,02a57316o0328c
57320.368876,-22.028,8.8,-6,49,o,0,0.98,2.87006,35.973,5762.84,2359.92,4.59,3.51,-8.4,-0.563,18.23,19.2,02a57320o0292o
57320.421329,-19.83,1.351,-42,57,o,0,0.7,2.87006,35.973,5741.49,2360.98,4.59,3.69,-12.5,-0.567,18.17,19.14,02a57320o0321o
57320.461253,22.203,10.2,5,49,o,0,0.91,2.87006,35.973,4257.25,3816.82,4.09,3.42,-31.5,-0.57,18.17,19.07,02a57320o0383o
57320.48961,22.765,16.667,3,47,o,0,1.23,2.87006,35.973,4262.42,3819.89,4.18,3.48,-26.8,-0.524,18.12,18.98,02a57320o0427o
57324.332015,19.732,0.902,46,42,o,0,2.09,2.87006,35.973,4925.09,8308.93,4.21,3.48,-74.2,-0.45,18.37,19.54,02a57324o0249o
57324.345296,-19.574,0.758,-54,41,o,0,1.79,2.87006,35.973,4929.83,8315.04,4.14,3.48,-75.8,-0.489,18.4,19.56,02a57324o0268o
57324.368934,-21.021,2.571,-14,36,o,0,1.28,2.87006,35.973,4316.36,3821.71,4.34,3.68,-31.7,-0.521,18.39,19.48,02a57324o0303o
57324.396985,-19.461,0.672,-60,40,o,0,1.13,2.87006,35.973,4310.93,3824.5,4.41,3.72,-33.2,-0.514,18.37,19.46,02a57324o0345o
57327.360172,21.599,4.333,8,36,o,0,0.88,2.87006,35.973,5824.37,2376.08,5.27,4.09,-7.9,-0.502,18.72,20.17,02a57327o0270o
57327.403074,-19.623,0.769,-51,40,o,0,0.81,2.87006,35.973,5813.2,2381.37,5.28,4.0,-9.0,-0.488,18.71,20.18,02a57327o0329o
57327.433968,-20.703,1.688,-19,32,o,0,1.0,2.87006,35.973,4331.13,3837.46,4.76,3.92,-31.3,-0.495,18.63,20.07,02a57327o0372o
57327.459906,-20.568,1.722,-22,37,o,0,1.05,2.87006,35.973,4330.06,3836.15,4.77,3.94,-29.9,-0.487,18.57,19.97,02a57327o0410o
57364.268093,21.392,2.417,10,24,o,0,0.78,2.87006,35.973,6250.5,1891.89,3.97,3.54,-3.9,-0.496,19.16,20.75,02a57364o0157o
57364.282409,21.679,2.7,8,21,o,0,0.86,2.87006,35.973,6541.22,2481.42,3.77,3.51,-2.7,-0.472,19.15,20.72,02a57364o0180o
57364.296757,19.865,0.609,41,25,o,0,0.96,2.87006,35.973,5649.79,1312.22,4.25,3.5,-6.6,-0.495,19.12,20.68,02a57364o0203o
57364.311173,20.913,1.286,16,20,o,0,0.91,2.87006,35.973,5344.59,3069.23,3.72,3.5,-18.7,-0.444,19.12,20.65,02a57364o0226o
57365.280614,-21.758,2.75,-7,20,o,0,1.07,2.87006,35.973,6243.79,1896.72,4.16,3.71,-7.1,-0.47,19.18,20.87,02a57365o0178o
57365.29595,20.536,0.963,22,21,o,0,1.0,2.87006,35.973,6537.03,2486.92,3.92,3.63,-3.2,-0.455,19.15,20.75,02a57365o0203o
57365.312561,-23.926,24.0,-1,23,o,0,1.4,2.87006,35.973,5641.07,1319.72,4.49,3.71,-5.9,-0.472,19.11,20.72,02a57365o0230o
57365.329432,21.551,2.364,9,21,o,0,0.96,2.87006,35.973,5335.17,3077.11,3.88,3.59,-18.7,-0.428,19.14,20.77,02a57365o0257o
57384.250879,-19.316,0.317,-68,22,o,0,0.94,2.87006,35.973,6110.96,2103.49,3.74,3.66,-42.4,-0.483,19.24,20.97,02a57384o0080o
57384.261416,-21.185,1.5,-12,18,o,0,1.23,2.87006,35.973,6406.07,2686.72,3.88,3.84,-4.1,-0.451,19.16,20.92,02a57384o0097o
57384.27563,-21.213,2.071,-12,25,o,0,1.04,2.87006,35.973,5514.74,1514.47,3.88,3.6,-19.6,-0.492,18.94,20.41,02a57384o0117o
57384.29049,19.172,0.391,78,30,o,0,0.88,2.87006,35.973,5210.15,3263.95,3.88,3.75,-35.0,-0.439,18.75,20.09,02a57384o0140o
57385.250673,21.131,1.929,13,25,o,0,0.87,2.87006,35.973,6111.8,2103.36,3.93,3.74,-19.4,-0.486,19.08,20.74,02a57385o0120o
57385.259996,-23.411,12.5,-2,20,o,0,1.36,2.87006,35.973,6408.4,2688.76,3.59,3.42,-78.4,-0.484,19.12,20.71,02a57385o0135o
57385.271862,-20.19,0.833,-30,25,o,0,1.09,2.87006,35.973,5517.28,1516.7,3.77,3.47,-23.1,-0.449,19.08,20.66,02a57385o0154o
57385.286477,20.549,1.0,22,22,o,0,1.08,2.87006,35.973,5212.54,3265.59,3.93,3.65,-40.5,-0.486,19.05,20.63,02a57385o0177o
57395.245002,-20.636,0.837,-20,17,c,0,0.78,2.87006,35.973,6094.2,1976.77,4.11,3.78,-3.5,-0.441,19.52,21.45,02a57395o0088c
57395.275586,21.561,2.105,9,18,c,0,1.05,2.87006,35.973,5562.05,1411.55,4.44,3.8,-4.3,-0.439,19.48,21.42,02a57395o0138c
57395.291021,-19.23,0.212,-74,16,c,0,0.88,2.87006,35.973,5286.42,3174.44,4.11,3.89,-15.1,-0.381,19.41,21.35,02a57395o0163c
57402.246704,23.973,24.5,1,23,c,0,0.98,2.87006,35.973,6089.69,2103.27,4.27,3.82,-3.4,-0.494,19.17,20.81,02a57402o0095c
57402.262406,-21.811,3.067,-7,21,c,0,1.13,2.87006,35.973,6383.8,2687.75,4.1,3.84,-5.8,-0.464,19.14,20.75,02a57402o0121c
57402.278741,23.369,16.667,2,27,c,0,0.82,2.87006,35.973,5497.71,1516.78,4.85,3.85,-5.4,-0.497,19.07,20.7,02a57402o0148c
57402.294598,21.059,1.806,14,25,c,0,0.95,2.87006,35.973,5198.49,3266.04,4.06,3.74,-15.6,-0.484,19.05,20.6,02a57402o0174c
57403.244371,-20.9,1.743,-16,28,c,0,0.85,2.87006,35.973,6093.26,2099.91,4.02,3.78,-3.2,-0.468,18.97,20.43,02a57403o0091c
57403.260105,-19.543,0.475,-55,26,c,0,1.02,2.87006,35.973,6388.78,2685.15,4.06,3.79,-1.9,-0.483,18.94,20.37,02a57403o0117c
57403.27657,-19.332,0.5,-67,34,c,0,0.92,2.87006,35.973,5502.76,1513.49,4.71,3.67,-4.7,-0.52,18.88,20.3,02a57403o0144c
57403.292511,-20.636,1.512,-20,31,c,0,1.06,2.87006,35.973,5201.82,3264.79,4.09,3.68,-17.7,-0.509,18.82,20.18,02a57403o0170c
57415.273145,-20.006,0.835,-36,30,o,0,1.11,2.87006,35.973,5231.25,2759.21,3.86,3.59,-22.2,-0.506,18.74,20.06,02a57415o0136o
57415.29158,19.316,0.436,68,30,o,0,1.19,2.87006,35.973,4932.47,2180.51,4.06,3.57,-16.9,-0.522,18.71,20.02,02a57415o0166o
57415.30763,-20.831,2.2,-17,37,o,0,1.03,2.87006,35.973,6124.27,1605.73,4.28,3.77,-8.3,-0.504,18.56,19.82,02a57415o0192o
57430.227659,0.0,20.039,0,35,c,0,0.86,2.87006,35.973,1090.04,6071.08,4.8,4.3,-52.8,-0.447,18.7,20.28,02a57430o0055c
57432.228713,-20.717,1.814,-19,34,c,0,1.19,2.87006,35.973,4778.1,6008.05,3.87,3.53,-82.7,-0.444,18.65,19.85,02a57432o0056c
57433.229121,-20.426,1.569,-24,38,c,0,1.26,2.87006,35.973,6550.89,6020.28,4.11,3.68,80.1,-0.492,18.48,19.61,02a57433o0056c
57434.229097,20.282,1.717,28,48,c,0,1.2,2.87006,35.973,8079.66,6047.66,4.52,4.12,82.5,-0.415,18.32,19.48,02a57434o0074c
57546.614887,-19.484,0.699,-58,41,c,0,1.36,2.87006,35.973,6299.94,9426.62,3.73,3.57,86.1,-0.436,18.67,19.79,02a57546o0586c
57581.547304,19.498,0.307,58,18,c,0,2.6,2.87006,35.973,3769.15,9964.65,4.04,3.83,-36.8,-0.415,19.49,21.56,02a57581o0596c
57581.566416,20.276,0.618,28,17,c,0,2.26,2.87006,35.973,3802.23,10005.85,4.02,3.81,-38.7,-0.415,19.55,21.62,02a57581o0634c
57581.578805,20.417,1.344,25,33,c,0,1.51,2.87006,35.973,3737.76,9928.08,3.93,3.77,-43.0,-0.42,18.79,20.78,02a57581o0658c
57597.513348,-19.445,0.329,-60,20,o,0,3.69,2.87006,35.973,6666.83,8499.88,3.69,3.43,88.8,-0.461,19.25,20.94,02a57597o0464o
57597.531655,-18.911,0.186,-99,18,o,0,4.4,2.87006,35.973,6691.25,8535.04,3.74,3.49,88.1,-0.454,19.23,20.93,02a57597o0501o
57597.540244,-19.183,0.25,-77,19,o,0,4.22,2.87006,35.973,6631.31,8464.62,3.94,3.69,87.1,-0.438,19.18,20.93,02a57597o0518o
57597.549437,-19.409,0.297,-63,19,o,0,4.1,2.87006,35.973,6612.75,8574.98,3.78,3.58,86.4,-0.445,19.2,20.89,02a57597o0537o
57597.561685,-19.329,0.299,-67,20,o,0,4.12,2.87006,35.973,6645.45,8523.15,3.93,3.61,-89.2,-0.44,19.19,20.9,02a57597o0562o
57598.510879,18.827,0.204,107,22,o,0,3.27,2.87006,35.973,3560.05,7984.71,4.18,3.95,-7.0,-0.419,19.2,21.11,02a57598o0558o
57598.517255,18.563,0.154,136,21,o,0,3.47,2.87006,35.973,3569.9,8024.21,4.04,3.83,-61.1,-0.43,19.21,21.07,02a57598o0570o
57598.529819,18.507,0.146,144,21,o,0,3.16,2.87006,35.973,3541.32,7940.81,4.13,3.92,-56.9,-0.421,19.24,21.18,02a57598o0596o
57598.546836,18.586,0.148,134,20,o,0,3.43,2.87006,35.973,3509.83,8057.23,4.03,3.81,-63.0,-0.422,19.31,21.23,02a57598o0631o
57598.55366,18.497,0.125,145,18,o,0,4.25,2.87006,35.973,3544.41,8007.59,4.01,3.84,-60.2,-0.425,19.3,21.22,02a57598o0645o
57605.506275,19.113,0.203,82,17,c,0,3.49,2.87006,35.973,3495.71,9841.94,4.12,4.0,-13.7,-0.398,19.67,21.81,02a57605o0524c
57605.520261,18.898,0.172,100,17,c,0,3.06,2.87006,35.973,3516.01,9877.66,3.91,3.74,-16.3,-0.409,19.73,21.83,02a57605o0551c
57605.528054,19.123,0.212,81,17,c,0,2.59,2.87006,35.973,3447.62,9803.19,3.89,3.75,-16.6,-0.412,19.74,21.85,02a57605o0566c
57605.552393,18.72,0.12,118,14,c,0,4.09,2.87006,35.973,3425.45,9919.25,3.82,3.68,-11.4,-0.41,19.79,21.9,02a57605o0613c
57605.564332,18.863,0.157,104,16,c,0,3.08,2.87006,35.973,3458.91,9862.7,3.92,3.81,-10.3,-0.406,19.76,21.91,02a57605o0636c
57609.499255,-19.053,0.16,-87,14,c,0,2.59,2.87006,35.973,6348.55,6808.35,3.91,3.58,-81.9,-0.431,19.73,21.89,02a57609o0514c
57609.509543,-20.968,1.833,-15,27,c,0,1.54,2.87006,35.973,6361.85,6846.19,3.93,3.59,-81.8,-0.431,19.06,21.13,02a57609o0533c
57609.531424,-20.138,0.541,-32,17,c,0,1.94,2.87006,35.973,6309.92,6768.76,3.89,3.55,-79.3,-0.432,19.5,21.62,02a57609o0573c
57609.545369,23.245,9.0,2,16,c,0,1.15,2.87006,35.973,4255.19,3593.12,4.02,3.59,-13.8,-0.419,19.43,21.56,02a57609o0597c
57609.559912,-21.46,2.222,-10,21,c,0,1.65,2.87006,35.973,6326.18,6828.97,3.93,3.56,-82.7,-0.429,19.18,21.25,02a57609o0621c
57613.486267,20.802,4.667,17,81,o,0,1.3,2.87006,35.973,4781.75,8154.17,3.73,3.49,-72.1,-0.465,17.56,19.4,02a57613o0493o
57617.481622,-19.122,0.571,-82,47,o,0,1.83,2.87006,35.973,6565.9,8444.04,3.87,3.43,-81.2,-0.475,18.53,20.07,02a57617o0496o
57617.497359,-18.445,0.293,-152,44,o,0,1.52,2.87006,35.973,6581.04,8483.52,3.87,3.38,-81.2,-0.489,18.55,20.09,02a57617o0525o
57617.510239,-19.818,1.047,-43,45,o,0,1.58,2.87006,35.973,6535.14,8408.53,3.84,3.33,-79.5,-0.49,18.57,20.11,02a57617o0549o
57617.522644,-19.406,0.689,-63,43,o,0,1.79,2.87006,35.973,6503.62,8517.13,3.86,3.43,-78.4,-0.476,18.57,20.11,02a57617o0571o
57617.535931,-19.716,0.833,-47,39,o,0,1.88,2.87006,35.973,6548.19,8461.52,3.75,3.33,-78.0,-0.498,18.6,20.14,02a57617o0595o
57621.501915,-18.141,0.327,-201,66,o,0,2.41,2.87006,35.973,5702.6,8856.54,3.65,2.74,-68.1,-0.51,18.18,19.52,02a57621o0485o
57621.513945,-18.728,0.461,-117,54,o,0,1.18,2.87006,35.973,4791.87,1552.57,3.55,3.17,0.9,-0.498,18.17,19.58,02a57621o0506o
57621.532727,23.615,41.5,1,54,o,0,1.32,2.87006,35.973,4853.03,1631.67,3.13,2.89,-8.5,-0.491,18.21,19.55,02a57621o0539o
57621.540103,-19.768,1.206,-45,54,o,0,1.28,2.87006,35.973,4869.56,1516.38,3.48,2.99,1.2,-0.505,18.16,19.49,02a57621o0552o
57621.55649,-20.937,3.526,-15,54,o,0,1.41,2.87006,35.973,4835.2,1572.66,4.08,3.14,1.4,-0.467,18.13,19.54,02a57621o0579o
57625.488542,18.112,0.103,207,21,c,0,4.56,2.87006,35.973,2900.88,7024.95,3.9,3.59,-53.7,-0.441,19.37,21.11,02a57625o0414c
57625.518314,18.341,0.144,167,24,c,0,1.55,2.87006,35.973,7571.63,3384.79,3.88,3.66,52.1,-0.438,19.38,21.11,02a57625o0465c
57625.528921,18.281,0.15,177,26,c,0,1.52,2.87006,35.973,7635.3,3465.69,3.9,3.66,63.4,-0.439,19.38,21.12,02a57625o0483c
57625.537631,18.559,0.18,137,25,c,0,1.8,2.87006,35.973,7647.02,3348.27,3.93,3.73,56.9,-0.44,19.37,21.11,02a57625o0498c
57625.548714,18.574,0.189,135,26,c,0,1.92,2.87006,35.973,7615.68,3409.01,3.95,3.73,58.0,-0.442,19.35,21.09,02a57625o0517c
57652.422253,-19.988,0.518,-37,19,o,0,3.51,2.87006,35.973,5201.95,7563.71,3.32,3.17,-38.8,-0.431,19.03,20.37,02a57652o0400o
57652.432646,-22.675,7.111,-3,22,o,0,0.82,2.87006,35.973,5312.81,2846.1,3.51,3.41,-70.2,-0.434,19.03,20.33,02a57652o0420o
57652.446133,-20.989,1.447,-15,21,o,0,1.09,2.87006,35.973,5373.42,2921.86,3.82,3.58,-5.5,-0.403,18.94,20.32,02a57652o0445o
57652.457028,-20.225,0.757,-30,22,o,0,1.1,2.87006,35.973,5391.33,2807.92,4.02,3.53,-2.4,-0.416,18.92,20.3,02a57652o0465o
57652.482143,-22.205,4.857,-5,23,o,0,0.86,2.87006,35.973,5361.52,2867.03,3.52,3.37,-75.6,-0.433,18.98,20.23,02a57652o0510o
57660.472424,-19.052,0.163,-87,14,c,0,0.82,2.87006,35.973,4158.1,3560.56,3.73,3.47,-76.5,-0.458,19.69,21.67,02a57660o0238c
57660.484916,-21.062,1.158,-14,16,c,0,0.89,2.87006,35.973,4174.51,3443.26,3.87,3.64,89.7,-0.4,19.69,21.7,02a57660o0263c
57660.492506,-22.745,5.5,-3,16,c,0,0.74,2.87006,35.973,4128.2,3503.16,3.88,3.66,89.1,-0.397,19.67,21.67,02a57660o0278c
57668.388629,22.109,3.0,5,16,c,0,0.67,2.87006,35.973,6267.38,1211.3,3.71,3.63,-75.2,-0.418,19.62,21.55,02a57668o0369c
57668.39853,-20.613,0.759,-21,16,c,0,0.91,2.87006,35.973,6250.76,1171.86,3.77,3.7,-44.9,-0.41,19.61,21.54,02a57668o0389c
57668.412149,22.781,5.125,3,14,c,0,1.06,2.87006,35.973,6296.8,1253.08,3.76,3.7,-74.6,-0.409,19.6,21.56,02a57668o0416c
57668.430145,-23.849,12.333,-1,13,c,0,1.27,2.87006,35.973,6327.94,1135.98,3.77,3.64,-73.0,-0.417,19.61,21.56,02a57668o0452c
57668.443714,-21.351,1.367,-10,14,c,0,0.97,2.87006,35.973,6284.59,1196.38,3.75,3.6,-74.1,-0.419,19.63,21.56,02a57668o0479c
57674.36053,20.228,1.363,29,40,o,0,1.54,2.87006,35.973,4815.32,8167.71,3.27,3.03,-8.3,-0.424,18.66,19.59,02a57674o0340o
57674.371994,-19.773,0.667,-45,30,o,0,1.28,2.87006,35.973,5700.14,2282.88,3.78,3.58,-30.4,-0.415,18.6,19.62,02a57674o0363o
57674.395809,21.23,3.125,12,36,o,0,1.0,2.87006,35.973,5700.18,2284.68,4.79,3.72,-4.0,-0.382,18.46,19.64,02a57674o0410o
57674.401948,24.761,82.0,0,37,o,0,0.78,2.87006,35.973,5698.56,2278.7,4.44,3.66,-5.1,-0.401,18.51,19.65,02a57674o0422o
57674.417783,-19.293,0.4,-70,28,o,0,1.37,2.87006,35.973,5701.26,2284.16,3.66,3.5,-76.1,-0.429,18.65,19.67,02a57674o0453o
57677.445481,-23.227,28.8,-2,54,o,0,1.17,2.87006,35.973,4970.67,3886.2,3.61,3.38,-73.4,-0.46,18.09,18.58,02a57677o0506o
57677.457115,-18.799,0.468,-110,51,o,0,1.38,2.87006,35.973,4957.43,3845.54,3.59,3.33,-68.7,-0.468,18.09,18.55,02a57677o0529o
57677.47836,19.404,0.903,63,57,o,0,0.91,2.87006,35.973,5023.82,3921.04,3.49,3.19,-65.0,-0.484,18.08,18.49,02a57677o0571o
57677.493323,19.304,0.895,69,62,o,0,0.94,2.87006,35.973,5027.51,3805.83,3.46,3.22,-63.6,-0.495,18.04,18.43,02a57677o0600o
57677.513645,19.177,0.756,78,59,o,0,1.08,2.87006,35.973,4979.22,3864.25,3.44,3.27,-64.0,-0.485,17.99,18.34,02a57677o0638o
57678.353685,-22.824,28.778,-3,78,o,0,1.21,2.87006,35.973,4311.72,8567.8,3.21,2.86,-14.5,-0.486,18.37,19.02,02a57678o0348o
57678.3641,-19.622,0.786,-51,40,o,0,1.03,2.87006,35.973,6187.28,1834.7,3.63,3.44,-66.8,-0.434,18.38,19.06,02a57678o0369o
57678.377331,-19.829,0.991,-42,42,o,0,1.11,2.87006,35.973,6231.33,1911.21,3.75,3.6,-31.2,-0.42,18.3,19.04,02a57678o0395o
57678.395503,-19.861,1.149,-41,47,o,0,1.01,2.87006,35.973,6261.93,1796.01,4.54,3.67,-4.0,-0.42,18.22,19.09,02a57678o0430o
57678.410472,19.117,0.522,82,43,o,0,0.89,2.87006,35.973,6219.61,1856.95,3.62,3.32,-69.5,-0.452,18.38,19.06,02a57678o0459o
57686.353473,-21.219,1.206,-12,14,c,0,1.02,2.87006,35.973,4631.39,3580.18,3.74,3.57,-87.9,-0.411,19.65,21.62,02a57686o0352c
57686.36187,20.319,0.584,27,16,c,0,0.67,2.87006,35.973,4599.53,3541.81,3.74,3.6,-86.6,-0.411,19.66,21.64,02a57686o0369c
57686.371091,23.086,6.833,2,14,c,0,1.08,2.87006,35.973,4661.59,3618.63,3.77,3.6,83.3,-0.403,19.65,21.64,02a57686o0387c
57686.378739,24.308,22.0,1,15,c,0,0.91,2.87006,35.973,4675.66,3497.84,3.73,3.55,-89.1,-0.407,19.66,21.62,02a57686o0402c
57686.393734,-23.829,13.333,-1,14,c,0,1.07,2.87006,35.973,4649.99,3561.38,3.84,3.61,-81.3,-0.401,19.64,21.63,02a57686o0431c
57690.34124,21.606,1.84,8,15,c,0,0.84,2.87006,35.973,5295.44,3946.2,3.96,3.79,-89.6,-0.371,19.57,21.5,02a57690o0314c
57690.353582,-23.206,6.667,-2,13,c,0,1.49,2.87006,35.973,5278.24,3905.95,3.85,3.69,-87.9,-0.379,19.62,21.52,02a57690o0338c
57690.365921,-20.574,0.638,-21,14,c,0,0.9,2.87006,35.973,5339.08,3983.81,3.82,3.65,-88.9,-0.376,19.65,21.57,02a57690o0362c
57690.383615,-19.223,0.182,-74,14,c,0,0.95,2.87006,35.973,5354.36,3873.14,3.84,3.67,-87.3,-0.376,19.66,21.6,02a57690o0396c
57690.399835,-21.026,0.977,-14,14,c,0,1.0,2.87006,35.973,5328.41,3929.79,3.9,3.77,-85.1,-0.375,19.65,21.64,02a57690o0427c
57694.408679,20.72,0.78,19,15,c,0,1.1,2.87006,35.973,4800.19,3381.54,3.81,3.63,-88.3,-0.388,19.62,21.46,02a57694o0417c
57694.413855,20.349,0.568,26,15,c,0,1.22,2.87006,35.973,4754.01,3441.43,3.85,3.71,88.7,-0.384,19.59,21.45,02a57694o0427c
57697.344237,-20.957,1.106,-15,17,c,0,0.99,2.87006,35.973,5694.46,10357.46,3.73,3.36,-6.4,-0.396,19.67,21.66,02a57697o0086c
57697.375562,21.067,1.024,14,14,c,0,1.18,2.87006,35.973,5678.94,10317.53,3.72,3.57,-6.7,-0.394,19.67,21.65,02a57697o0144c
57697.3772,19.81,0.39,43,17,c,0,0.9,2.87006,35.973,5726.17,10396.84,4.15,3.87,6.6,-0.408,19.62,21.67,02a57697o0147c
57697.396264,21.383,1.857,10,19,c,0,0.96,2.87006,35.973,5756.51,10277.53,4.02,3.87,23.4,-0.418,19.63,21.59,02a57697o0181c
57697.401191,-24.151,21.5,-1,17,c,0,0.89,2.87006,35.973,5709.11,10336.68,4.24,4.1,34.1,-0.407,19.55,21.6,02a57697o0190c
57698.338401,21.382,1.625,10,16,c,0,1.03,2.87006,35.973,5759.32,1637.28,3.79,3.64,-79.6,-0.403,19.57,21.36,02a57698o0312c
57698.347236,25.119,45.0,0,15,c,0,1.15,2.87006,35.973,5743.27,1597.46,3.85,3.7,-80.5,-0.395,19.58,21.41,02a57698o0329c
57698.356012,-21.445,1.467,-10,14,c,0,1.37,2.87006,35.973,5807.29,1674.15,3.82,3.65,-82.3,-0.399,19.62,21.48,02a57698o0346c
57698.36445,23.623,11.0,1,14,c,0,1.05,2.87006,35.973,5824.06,1558.89,3.8,3.68,-74.2,-0.399,19.67,21.57,02a57698o0362c
57698.378901,20.603,0.687,21,14,c,0,0.9,2.87006,35.973,5778.42,1614.7,3.83,3.68,-75.0,-0.402,19.71,21.67,02a57698o0390c
57702.316235,-22.41,6.538,-4,26,o,0,1.24,2.87006,35.973,5416.01,3831.07,3.38,3.23,-58.1,-0.468,18.83,19.8,02a57702o0267o
57702.328684,-19.729,0.604,-47,28,o,0,0.94,2.87006,35.973,5383.78,3790.76,3.47,3.32,-71.1,-0.447,18.81,19.8,02a57702o0291o
57702.341418,-20.789,1.607,-18,28,o,0,0.88,2.87006,35.973,5444.91,3868.15,3.47,3.32,-69.2,-0.451,18.82,19.81,02a57702o0315o
57702.353227,-21.394,2.5,-10,25,o,0,1.04,2.87006,35.973,5460.15,3750.71,3.5,3.34,-71.3,-0.438,18.84,19.86,02a57702o0338o
57702.37514,20.068,0.75,34,26,o,0,1.21,2.87006,35.973,5431.28,3808.04,3.47,3.3,-64.4,-0.454,18.87,19.94,02a57702o0380o
57705.328423,-22.14,9.857,-5,50,o,0,1.14,2.87006,35.973,7110.2,10390.28,3.78,3.58,5.8,-0.441,18.31,18.99,02a57705o0283o
57705.33935,-21.258,3.706,-11,42,o,0,1.32,2.87006,35.973,7077.87,10350.12,3.47,3.44,82.5,-0.487,18.38,19.0,02a57705o0303o
57705.361376,-19.125,0.625,-81,51,o,0,1.05,2.87006,35.973,7139.0,10429.78,3.64,3.57,-78.3,-0.457,18.31,18.92,02a57705o0341o
57705.364968,19.506,1.018,57,58,o,0,0.91,2.87006,35.973,7154.74,10312.28,3.58,3.44,-77.0,-0.474,18.32,18.92,02a57705o0347o
57705.384062,19.725,1.043,47,49,o,0,1.06,2.87006,35.973,7124.94,10370.03,3.53,3.4,-73.4,-0.484,18.32,18.89,02a57705o0380o
57706.317352,23.611,36.0,1,47,o,0,0.92,2.87006,35.973,5747.88,2006.2,3.59,3.4,-73.0,-0.448,18.34,18.88,02a57706o0267o
57706.329814,19.57,0.789,54,43,o,0,1.21,2.87006,35.973,5732.4,1966.17,3.6,3.39,-75.9,-0.443,18.35,18.89,02a57706o0291o
57706.341262,-20.504,2.06,-23,47,o,0,0.94,2.87006,35.973,5778.41,2043.19,3.71,3.51,-75.8,-0.433,18.31,18.88,02a57706o0313o
57706.353672,20.012,1.289,36,46,o,0,1.04,2.87006,35.973,5809.75,1925.8,3.88,3.76,-25.4,-0.407,18.23,18.87,02a57706o0337o
57706.359547,20.426,2.031,24,50,o,0,0.87,2.87006,35.973,5763.31,1987.86,3.93,3.77,-14.7,-0.407,18.22,18.84,02a57706o0348o
57710.312148,-20.014,0.64,-36,23,o,0,0.88,2.87006,35.973,3783.91,2293.69,4.1,3.99,-84.0,-0.378,18.99,20.49,02a57710o0238o
57710.319914,21.201,1.938,12,23,o,0,0.98,2.87006,35.973,3768.69,2254.02,3.9,3.78,-79.4,-0.41,18.99,20.38,02a57710o0253o
57710.329727,21.809,3.6,7,25,o,0,0.91,2.87006,35.973,3832.08,2330.71,3.73,3.6,-77.5,-0.412,19.01,20.28,02a57710o0272o
57710.338684,-21.157,1.686,-12,21,o,0,1.4,2.87006,35.973,3847.87,2215.69,3.79,3.68,-67.2,-0.415,18.96,20.22,02a57710o0289o
