MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1101070039094,19.457,0.211,195.70726, 1.82169,53788.44457,0
1101070039094,19.481,0.214,195.70713, 1.82154,53788.45207,0
1101070039094,19.061,0.178,195.70710, 1.82175,53743.50968,0
1101070039094,19.560,0.226,195.70707, 1.82174,53743.51395,0
1101070039094,19.376,0.206,195.70704, 1.82189,53743.51820,0
1101070039094,19.589,0.228,195.70760, 1.82159,53743.52247,0
1101070039094,20.454,0.357,195.70692, 1.82169,53758.48991,0
1101070039094,19.586,0.225,195.70692, 1.82186,53758.50668,0
1101070039094,19.290,0.195,195.70731, 1.82178,53758.51506,0
1101070039094,19.267,0.195,195.70727, 1.82197,53765.49571,0
1101070039094,19.421,0.212,195.70710, 1.82213,53765.50123,0
1101070039094,19.255,0.195,195.70679, 1.82198,53765.50672,0
1101070039094,19.457,0.218,195.70708, 1.82193,53765.51215,0
1101070039094,19.603,0.758,195.70741, 1.82185,53904.25376,0
1101070039094,19.474,0.274,195.70706, 1.82184,53803.42412,0
1101070039094,19.375,0.255,195.70734, 1.82181,53803.43055,0
1101070039094,19.484,0.229,195.70746, 1.82182,53874.23321,0
1101070039094,19.340,0.214,195.70730, 1.82168,53874.23965,0
1101070039094,19.305,0.210,195.70716, 1.82190,53874.24608,0
1101070039094,19.281,0.208,195.70707, 1.82199,53874.25252,0
1101070039094,19.410,0.215,195.70711, 1.82186,53880.24747,0
1101070039094,19.686,0.247,195.70711, 1.82191,53880.25636,0
1101070039094,19.831,0.267,195.70689, 1.82182,53880.26529,0
1101070039094,19.557,0.233,195.70693, 1.82195,53880.27418,0
1101070039094,19.217,0.194,195.70688, 1.82186,54206.22829,0
1101070039094,19.474,0.220,195.70725, 1.82163,54206.23366,0
1101070039094,19.603,0.234,195.70699, 1.82172,54206.23900,0
1101070039094,19.492,0.221,195.70704, 1.82162,54206.24435,0
1101070039094,20.003,0.264,195.70694, 1.82182,54116.46785,0
1101070039094,19.375,0.192,195.70693, 1.82207,54116.47625,0
1101070039094,19.505,0.205,195.70679, 1.82154,54116.48457,0
1101070039094,19.905,0.251,195.70754, 1.82208,54116.49287,0
1101070039094,19.959,0.275,195.70702, 1.82193,54261.22364,0
1101070039094,19.584,0.228,195.70694, 1.82191,54261.23113,0
1101070039094,19.429,0.211,195.70703, 1.82202,54261.23860,0
1101070039094,18.871,0.162,195.70731, 1.82206,54269.16742,0
1101070039094,19.595,0.229,195.70700, 1.82180,54269.17496,0
1101070039094,19.577,0.227,195.70686, 1.82191,54269.18244,0
1101070039094,19.307,0.199,195.70707, 1.82165,54269.18996,0
1101070039094,19.013,0.166,195.70720, 1.82178,54170.34603,0
1101070039094,19.732,0.235,195.70687, 1.82172,54170.35033,0
1101070039094,19.717,0.233,195.70712, 1.82179,54170.35463,0
1101070039094,19.731,0.230,195.70707, 1.82235,54170.35895,0
1101070039094,19.232,0.191,195.70714, 1.82192,54229.28483,0
1101070039094,19.110,0.180,195.70688, 1.82135,54229.29504,0
1101070039094,19.836,0.259,195.70691, 1.82156,54229.30526,0
1101070039094,19.381,0.207,195.70695, 1.82171,54229.31548,0
1101070039094,19.540,0.242,195.70703, 1.82186,54807.53160,0
1101070039094,19.211,0.209,195.70672, 1.82206,54807.53711,0
1101070039094,19.968,0.299,195.70696, 1.82166,54807.54268,0
1101070039094,19.787,0.271,195.70721, 1.82192,54807.54706,0
1101070039094,20.067,0.311,195.70717, 1.82200,54830.46942,0
1101070039094,19.624,0.246,195.70694, 1.82193,54830.47470,0
1101070039094,19.837,0.267,195.70738, 1.82185,54830.48517,0
1101070039094,19.282,0.185,195.70688, 1.82200,54502.47535,0
1101070039094,18.959,0.160,195.70763, 1.82192,54502.48563,0
1101070039094,19.589,0.215,195.70709, 1.82165,54502.49591,0
1101070039094,19.599,0.216,195.70716, 1.82178,54502.50622,0
1101070039094,19.267,0.183,195.70733, 1.82129,54523.43230,0
1101070039094,19.149,0.174,195.70697, 1.82166,54523.44218,0
1101070039094,18.823,0.150,195.70703, 1.82205,54523.45211,0
1101070039094,19.025,0.164,195.70704, 1.82216,54523.46203,0
1101070039094,19.488,0.205,195.70717, 1.82185,54483.47167,0
1101070039094,19.381,0.194,195.70701, 1.82195,54483.47832,0
1101070039094,19.331,0.190,195.70710, 1.82197,54483.48493,0
1101070039094,19.437,0.199,195.70711, 1.82196,54483.49161,0
1101070039094,19.357,0.191,195.70668, 1.82184,54496.43625,0
1101070039094,19.704,0.226,195.70684, 1.82199,54496.44063,0
1101070039094,19.457,0.200,195.70705, 1.82219,54496.44499,0
1101070039094,19.857,0.244,195.70706, 1.82175,54496.44939,0
1101070039094,19.504,0.215,195.70686, 1.82198,54625.21341,0
1101070039094,19.464,0.210,195.70697, 1.82189,54625.22061,0
1101070039094,19.967,0.273,195.70720, 1.82162,54625.22784,0
1101070039094,19.432,0.209,195.70719, 1.82172,54625.23509,0
1101070039094,19.689,0.228,195.70695, 1.82195,54554.38002,0
1101070039094,19.243,0.184,195.70690, 1.82190,54554.38706,0
1101070039094,19.348,0.194,195.70685, 1.82189,54554.39409,0
1101070039094,19.142,0.173,195.70690, 1.82181,54554.40117,0
1101070039094,19.985,0.228,195.70705, 1.82199,54587.25220,0
1101070039094,19.446,0.175,195.70711, 1.82184,54587.25904,0
1101070039094,19.555,0.184,195.70709, 1.82194,54587.26589,0
1101070039094,19.093,0.150,195.70702, 1.82174,54587.27277,0
1101070039094,19.382,0.171,195.70721, 1.82193,54941.31025,0
1101070039094,19.738,0.204,195.70706, 1.82152,54949.24033,0
1101070039094,19.542,0.185,195.70698, 1.82178,54949.24829,0
1101070039094,19.280,0.164,195.70699, 1.82217,54949.25628,0
1101070039094,19.745,0.204,195.70693, 1.82183,54949.26418,0
1101070039094,19.577,0.213,195.70692, 1.82184,54881.43938,0
1101070039094,19.598,0.215,195.70717, 1.82182,54881.44754,0
1101070039094,19.593,0.215,195.70684, 1.82202,54881.45572,0
1101070039094,19.446,0.200,195.70683, 1.82178,54881.46393,0
1101070039094,20.065,0.286,195.70731, 1.82214,54997.17897,0
1101070039094,19.205,0.185,195.70746, 1.82152,54997.18443,0
1101070039094,19.646,0.230,195.70715, 1.82182,54997.18990,0
1101070039094,19.714,0.237,195.70724, 1.82207,54997.19530,0
1101070039094,19.399,0.197,195.70712, 1.82193,54907.41109,0
1101070039094,19.173,0.177,195.70705, 1.82177,54907.41596,0
1101070039094,19.567,0.210,195.70696, 1.82184,54907.42059,0
1101070039094,19.572,0.215,195.70711, 1.82147,54907.42538,0
1101070039094,19.103,0.178,195.70707, 1.82219,54966.28612,0
1101070039094,18.952,0.166,195.70678, 1.82171,54966.29452,0
1101070039094,19.410,0.207,195.70678, 1.82140,54966.30291,0
1101070039094,19.646,0.233,195.70726, 1.82191,54966.31137,0
1101070039094,19.137,0.188,195.70717, 1.82180,54978.21896,0
1101070039094,19.286,0.194,195.70711, 1.82165,54978.22676,0
1101070039094,18.727,0.148,195.70704, 1.82165,54981.14581,0
1101070039094,19.667,0.232,195.70688, 1.82163,54981.14878,0
1101070039094,19.079,0.175,195.70686, 1.82190,54981.15183,0
1101070039094,19.081,0.178,195.70718, 1.82175,54981.15482,0
1101070039094,19.511,0.214,195.70692, 1.82121,55291.33594,0
1101070039094,19.463,0.209,195.70702, 1.82159,55291.34290,0
1101070039094,19.410,0.202,195.70756, 1.82168,55291.35679,0
1101070039094,19.228,0.186,195.70704, 1.82153,55301.32846,0
1101070039094,19.386,0.212,195.70724, 1.82187,55301.33542,0
1101070039094,19.266,0.190,195.70694, 1.82167,55301.34243,0
1101070039094,19.449,0.207,195.70693, 1.82193,55301.34946,0
1101070039094,19.598,0.186,195.70694, 1.82161,55535.49971,0
1101070039094,19.801,0.205,195.70744, 1.82143,55535.51321,0
1101070039094,19.524,0.181,195.70710, 1.82234,55535.51999,0
1101070039094,19.457,0.210,195.70674, 1.82189,55545.51088,0
1101070039094,19.612,0.227,195.70669, 1.82217,55545.52247,0
1101070039094,19.700,0.237,195.70724, 1.82198,55545.52836,0
1101070039094,19.455,0.211,195.70701, 1.82185,55241.40546,0
1101070039094,19.490,0.214,195.70694, 1.82200,55241.41355,0
1101070039094,19.625,0.230,195.70710, 1.82172,55241.42174,0
1101070039094,19.560,0.212,195.70729, 1.82188,55211.49977,0
1101070039094,19.991,0.265,195.70705, 1.82171,55211.50730,0
1101070039094,19.370,0.194,195.70674, 1.82187,55211.51482,0
1101070039094,19.803,0.240,195.70712, 1.82164,55211.52237,0
1101070039094,19.721,0.238,195.70678, 1.82166,55351.22829,0
1101070039094,19.744,0.242,195.70729, 1.82175,55351.23573,0
1101070039094,19.408,0.205,195.70699, 1.82163,55351.24323,0
1101070039094,19.279,0.193,195.70701, 1.82189,55351.25064,0
1101070039094,19.695,0.234,195.70693, 1.82178,55270.36379,0
1101070039094,19.902,0.260,195.70712, 1.82176,55270.37007,0
1101070039094,19.605,0.223,195.70716, 1.82180,55270.37644,0
1101070039094,19.266,0.189,195.70709, 1.82201,55270.38279,0
1101070039094,19.450,0.177,195.70706, 1.82175,55323.23407,0
1101070039094,19.774,0.206,195.70697, 1.82197,55323.24234,0
1101070039094,19.657,0.195,195.70702, 1.82178,55323.25057,0
1101070039094,20.122,0.246,195.70691, 1.82187,55323.25887,0
1101070039094,19.525,0.216,195.70721, 1.82186,55336.26498,0
1101070039094,19.547,0.219,195.70711, 1.82186,55336.28106,0
1101070039094,19.227,0.188,195.70674, 1.82182,55336.28911,0
1101070039094,19.685,0.209,195.70698, 1.82226,55663.23036,0
1101070039094,19.746,0.216,195.70703, 1.82186,55663.23750,0
1101070039094,19.501,0.191,195.70704, 1.82225,55663.24463,0
1101070039094,19.071,0.210,195.70701, 1.82175,55676.16914,0
1101070039094,19.965,0.335,195.70744, 1.82190,55676.17513,0
1101070039094,19.537,0.268,195.70707, 1.82209,55676.18118,0
1101070039094,19.637,0.278,195.70698, 1.82194,55676.18719,0
1101070039094,19.504,0.185,195.70683, 1.82189,55603.41707,0
1101070039094,19.892,0.224,195.70694, 1.82179,55603.42613,0
1101070039094,19.608,0.194,195.70710, 1.82191,55603.43517,0
1101070039094,19.342,0.172,195.70702, 1.82204,55603.44420,0
1101070039094,19.330,0.198,195.70711, 1.82205,55563.49846,0
1101070039094,19.660,0.233,195.70650, 1.82231,55563.50599,0
1101070039094,19.598,0.225,195.70693, 1.82195,55563.51358,0
1101070039094,19.415,0.206,195.70693, 1.82211,55591.41917,0
1101070039094,19.511,0.217,195.70715, 1.82180,55591.42444,0
1101070039094,19.292,0.194,195.70707, 1.82220,55591.42963,0
1101070039094,19.492,0.214,195.70702, 1.82197,55591.43487,0
1101070039094,19.974,0.287,195.70676, 1.82212,55716.19011,0
1101070039094,19.489,0.224,195.70712, 1.82202,55716.19526,0
1101070039094,19.728,0.253,195.70689, 1.82203,55716.20046,0
1101070039094,19.301,0.205,195.70691, 1.82158,55716.20566,0
1101070039094,19.543,0.232,195.70677, 1.82212,55736.20146,0
1101070039094,20.119,0.315,195.70717, 1.82215,55736.20774,0
1101070039094,19.710,0.253,195.70671, 1.82190,55736.21409,0
1101070039094,19.868,0.276,195.70766, 1.82188,55736.22044,0
1101070039094,19.752,0.248,195.70733, 1.82204,55633.40848,0
1101070039094,19.867,0.264,195.70705, 1.82216,55633.41476,0
1101070039094,19.534,0.223,195.70696, 1.82204,55633.42105,0
1101070039094,19.989,0.282,195.70730, 1.82190,55633.42736,0
1101070039094,19.526,0.195,195.70685, 1.82172,55705.17932,0
1101070039094,19.497,0.192,195.70684, 1.82176,55705.19090,0
1101070039094,19.976,0.243,195.70719, 1.82170,55705.20257,0
1101070039094,19.482,0.191,195.70723, 1.82197,55705.21423,0
1101070039094,19.373,0.170,195.70743, 1.82185,54941.32048,0
1101070039094,19.350,0.168,195.70729, 1.82164,54941.32989,0
1101070039094,19.026,0.146,195.70707, 1.82200,54941.33932,0
1101070039094,19.519,0.183,195.70699, 1.82154,54941.34865,0
1101070039094,19.560,0.212,195.70729, 1.82188,55211.49977,0
1101070039094,19.991,0.265,195.70705, 1.82171,55211.50730,0
1101070039094,19.370,0.194,195.70674, 1.82187,55211.51482,0
1101070039094,19.803,0.240,195.70712, 1.82164,55211.52237,0
1101070039094,19.014,0.171,195.70699, 1.82176,55919.49280,0
1101070039094,19.416,0.207,195.70717, 1.82200,55919.49741,0
1101070039094,19.853,0.258,195.70729, 1.82175,55919.50198,0
1101070039094,19.692,0.237,195.70705, 1.82181,55919.50657,0
1101070039094,19.892,0.261,195.70720, 1.82173,55929.45763,0
1101070039094,18.888,0.160,195.70735, 1.82173,55929.46622,0
1101070039094,19.968,0.270,195.70673, 1.82187,55929.47488,0
1101070039094,19.433,0.205,195.70701, 1.82198,55929.48359,0
1101070039094,19.520,0.213,195.70752, 1.82171,55959.52022,0
1101070039094,19.320,0.194,195.70711, 1.82156,55959.52532,0
1101070039094,19.937,0.264,195.70669, 1.82153,55959.53057,0
1101070039094,19.677,0.232,195.70690, 1.82199,55959.53581,0
1101070039094,19.775,0.244,195.70714, 1.82176,55999.38704,0
1101070039094,19.969,0.270,195.70721, 1.82165,55999.39287,0
1101070039094,19.354,0.197,195.70741, 1.82166,55999.39872,0
1101070039094,19.037,0.170,195.70713, 1.82176,55999.40459,0
1101070039094,19.566,0.225,195.70704, 1.82168,56029.24865,0
1101070039094,19.312,0.198,195.70730, 1.82167,56029.25371,0
1101070039094,19.308,0.198,195.70727, 1.82165,56029.25877,0
1101070039094,19.641,0.233,195.70721, 1.82185,56029.26390,0
1101070039094,19.692,0.240,195.70679, 1.82189,56038.24249,0
1101070039094,19.425,0.210,195.70689, 1.82143,56038.25031,0
1101070039094,19.600,0.229,195.70718, 1.82193,56038.25820,0
1101070039094,19.846,0.260,195.70698, 1.82187,56038.26610,0
1101070039094,19.564,0.227,195.70712, 1.82173,56046.26364,0
1101070039094,19.491,0.219,195.70730, 1.82201,56046.26936,0
1101070039094,19.828,0.260,195.70722, 1.82180,56046.27524,0
1101070039094,20.545,0.384,195.70720, 1.82223,56046.28098,0
1101070039094,20.005,0.269,195.70734, 1.82183,56059.22598,0
1101070039094,19.349,0.193,195.70666, 1.82173,56059.23279,0
1101070039094,19.622,0.221,195.70706, 1.82154,56059.23954,0
1101070039094,19.324,0.192,195.70735, 1.82171,56059.24647,0
1101070039094,19.764,0.245,195.70733, 1.82153,56068.30878,0
1101070039094,19.456,0.211,195.70728, 1.82180,56068.31615,0
1101070039094,20.878,0.455,195.70690, 1.82201,56068.32354,0
1101070039094,19.373,0.204,195.70716, 1.82170,56068.33083,0
1101070039094,19.185,0.182,195.70773, 1.82135,56092.21301,0
1101070039094,20.144,0.297,195.70709, 1.82098,56092.21806,0
1101070039094,20.150,0.298,195.70724, 1.82167,56092.22823,0
1101070039094,19.327,0.200,195.70698, 1.82210,56300.46152,0
1101070039094,19.428,0.210,195.70690, 1.82183,56300.46654,0
1101070039094,19.432,0.210,195.70710, 1.82183,56300.47166,0
1101070039094,19.135,0.181,195.70700, 1.82165,56300.47677,0
1101070039094,19.985,0.277,195.70715, 1.82188,56313.52754,0
1101070039094,19.525,0.222,195.70732, 1.82164,56313.53204,0
1101070039094,19.139,0.181,195.70693, 1.82177,56313.53661,0
1101070039094,19.244,0.190,195.70707, 1.82182,56313.54115,0
1101070039094,19.559,0.246,195.70712, 1.82171,56328.42722,0
1101070039094,19.182,0.188,195.70697, 1.82221,56328.43464,0
1101070039094,19.351,0.201,195.70656, 1.82225,56328.44274,0
1101070039094,19.541,0.221,195.70686, 1.82192,56328.45009,0
1101070039094,19.882,0.259,195.70702, 1.82179,56340.44614,0
1101070039094,19.442,0.207,195.70697, 1.82186,56340.45293,0
1101070039094,19.345,0.198,195.70690, 1.82197,56340.45973,0
1101070039094,19.534,0.217,195.70710, 1.82187,56340.46656,0
1101070039094,19.265,0.166,195.70711, 1.82192,56365.33776,0
1101070039094,19.334,0.171,195.70703, 1.82195,56365.34598,0
1101070039094,19.761,0.210,195.70720, 1.82191,56365.35412,0
1101070039094,19.613,0.195,195.70712, 1.82178,56365.36227,0
1101070039094,19.659,0.235,195.70724, 1.82194,56383.27245,0
1101070039094,19.676,0.236,195.70723, 1.82203,56383.27920,0
1101070039094,19.268,0.194,195.70670, 1.82161,56383.28598,0
1101070039094,19.569,0.224,195.70681, 1.82220,56383.29284,0
1101070039094,19.651,0.232,195.70723, 1.82203,56393.28708,0
1101070039094,19.543,0.220,195.70711, 1.82218,56393.29221,0
1101070039094,19.104,0.178,195.70697, 1.82190,56393.29733,0
1101070039094,19.286,0.194,195.70685, 1.82194,56393.30239,0
1101070039094,19.737,0.244,195.70702, 1.82194,56403.27599,0
1101070039094,20.234,0.328,195.70658, 1.82264,56411.29212,0
1101070039094,19.334,0.206,195.70713, 1.82151,56424.20568,0
1101070039094,19.506,0.224,195.70710, 1.82176,56424.21356,0
1101070039094,19.459,0.219,195.70706, 1.82197,56424.22151,0
1101070039094,19.268,0.199,195.70695, 1.82215,56424.22940,0
1101070039094,19.030,0.179,195.70714, 1.82185,56428.21486,0
1101070039094,19.517,0.226,195.70686, 1.82177,56428.21995,0
1101070039094,19.590,0.235,195.70689, 1.82178,56428.22506,0
1101070039094,19.823,0.264,195.70709, 1.82208,56428.23016,0
1101070039094,19.275,0.201,195.70680, 1.82194,56446.19631,0
1101070039094,20.023,0.294,195.70669, 1.82196,56446.20529,0
1101070039094,19.542,0.230,195.70628, 1.82183,56446.21431,0
1101070039094,19.130,0.182,195.70764, 1.82189,56658.50881,0
1101070039094,19.581,0.226,195.70726, 1.82185,56658.51438,0
1101070039094,19.863,0.261,195.70730, 1.82191,56658.51995,0
1101070039094,19.366,0.203,195.70693, 1.82169,56658.52552,0
1101070039094,19.249,0.176,195.70706, 1.82193,56686.49628,0
1101070039094,19.366,0.186,195.70664, 1.82162,56686.50352,0
1101070039094,19.246,0.176,195.70680, 1.82163,56686.51077,0
1101070039094,19.207,0.173,195.70728, 1.82185,56686.51802,0
1101070039094,19.411,0.193,195.70705, 1.82161,56699.39308,0
1101070039094,20.035,0.264,195.70685, 1.82208,56699.39983,0
1101070039094,19.182,0.173,195.70747, 1.82188,56699.40656,0
1101070039094,19.324,0.185,195.70706, 1.82210,56699.41332,0
1101070039094,19.287,0.197,195.70728, 1.82178,56723.39971,0
1101070039094,19.497,0.218,195.70705, 1.82177,56723.40472,0
1101070039094,19.751,0.249,195.70686, 1.82179,56723.40973,0
1101070039094,19.380,0.206,195.70710, 1.82169,56723.41474,0
1101070039094,19.515,0.252,195.70691, 1.82172,56746.30848,0
1101070039094,20.592,0.427,195.70729, 1.82216,56746.31299,0
1101070039094,19.225,0.207,195.70688, 1.82219,56746.31748,0
1101070039094,19.453,0.216,195.70705, 1.82202,56755.34282,0
1101070039094,19.580,0.230,195.70722, 1.82199,56755.35033,0
1101070039094,20.338,0.345,195.70721, 1.82193,56755.36533,0
1101070039094,19.651,0.225,195.70693, 1.82183,56768.33163,0
1101070039094,20.188,0.298,195.70729, 1.82201,56768.33891,0
1101070039094,19.272,0.187,195.70723, 1.82204,56768.34617,0
1101070039094,19.282,0.189,195.70694, 1.82168,56768.35346,0
1101070039094,20.267,0.335,195.70744, 1.82200,56776.28148,0
1101070039094,19.608,0.236,195.70725, 1.82146,56776.29346,0
1101070039094,19.701,0.248,195.70726, 1.82152,56776.29944,0
1101070039094,20.252,0.342,195.70719, 1.82192,56785.19616,0
1101070039094,19.469,0.226,195.70665, 1.82207,56785.20831,0
1101070039094,19.809,0.269,195.70729, 1.82213,56785.21438,0
1101070039094,19.135,0.178,195.70717, 1.82203,56807.21874,0
1101070039094,19.884,0.257,195.70684, 1.82209,56807.22599,0
1101070039094,19.356,0.198,195.70698, 1.82174,56807.23324,0
1101070039094,19.527,0.216,195.70694, 1.82175,56807.24050,0
1101070039094,19.500,0.215,195.70703, 1.82156,56833.19511,0
1101070039094,19.066,0.174,195.70742, 1.82212,56833.20180,0
1101070039094,19.212,0.187,195.70715, 1.82179,56833.20851,0
1101070039094,20.143,0.301,195.70705, 1.82185,56833.21523,0
1101070039094,19.482,0.207,195.70722, 1.82185,56839.16324,0
1101070039094,19.664,0.227,195.70710, 1.82207,56839.16995,0
1101070039094,19.666,0.228,195.70707, 1.82171,56839.17666,0
1101070039094,19.417,0.201,195.70724, 1.82183,56839.18337,0
1101070039094,20.003,0.270,195.70713, 1.82170,57015.50682,0
1101070039094,19.572,0.217,195.70699, 1.82198,57015.51032,0
1101070039094,19.412,0.200,195.70707, 1.82197,57015.51382,0
1101070039094,19.971,0.265,195.70723, 1.82177,57015.51733,0
1101070039094,19.899,0.255,195.70720, 1.82159,57021.49336,0
1101070039094,19.792,0.241,195.70693, 1.82174,57021.49786,0
1101070039094,19.330,0.192,195.70699, 1.82190,57021.50236,0
1101070039094,19.285,0.188,195.70736, 1.82163,57021.50687,0
1101070039094,19.151,0.154,195.70714, 1.82202,57041.50581,0
1101070039094,19.332,0.167,195.70703, 1.82168,57041.51322,0
1101070039094,19.664,0.195,195.70697, 1.82189,57041.52064,0
1101070039094,19.747,0.203,195.70689, 1.82199,57041.52806,0
1101070039094,19.443,0.207,195.70658, 1.82133,57065.34761,0
1101070039094,19.695,0.234,195.70682, 1.82158,57065.35211,0
1101070039094,19.240,0.187,195.70701, 1.82146,57065.35661,0
1101070039094,19.514,0.213,195.70743, 1.82167,57065.36111,0
1101070039094,19.808,0.247,195.70695, 1.82178,57071.52100,0
1101070039094,19.395,0.201,195.70704, 1.82201,57071.52599,0
1101070039094,19.119,0.176,195.70713, 1.82191,57071.53099,0
1101070039094,19.469,0.209,195.70711, 1.82209,57071.53600,0
1101070039094,19.846,0.257,195.70656, 1.82180,57092.48740,0
1101070039094,19.578,0.229,195.70705, 1.82201,57121.33153,0
1101070039094,20.242,0.321,195.70727, 1.82177,57121.33658,0
1101070039094,20.216,0.327,195.70763, 1.82163,57121.34665,0
1101070039094,19.675,0.237,195.70728, 1.82166,57127.31265,0
1101070039094,20.433,0.356,195.70725, 1.82183,57127.31668,0
1101070039094,19.486,0.215,195.70688, 1.82200,57127.32071,0
1101070039094,19.835,0.257,195.70741, 1.82170,57127.32474,0
1101070039094,19.586,0.223,195.70713, 1.82187,57132.28970,0
1101070039094,19.223,0.186,195.70722, 1.82165,57132.29702,0
1101070039094,19.306,0.194,195.70720, 1.82170,57132.30434,0
1101070039094,20.199,0.307,195.70695, 1.82179,57132.31163,0
1101070039094,19.064,0.178,195.70728, 1.82179,57151.18713,0
1101070039094,19.561,0.226,195.70693, 1.82169,57151.19213,0
1101070039094,19.389,0.207,195.70693, 1.82174,57151.19713,0
1101070039094,19.087,0.181,195.70740, 1.82185,57151.20407,0
1101070039094,19.141,0.184,195.70722, 1.82173,57186.22716,0
1101070039094,19.403,0.209,195.70709, 1.82190,57186.23218,0
1101070039094,19.096,0.181,195.70709, 1.82187,57186.23720,0
1101070039094,19.433,0.213,195.70712, 1.82107,57186.24222,0
1101070039094,19.275,0.198,195.70702, 1.82179,57192.20032,0
1101070039094,19.281,0.199,195.70719, 1.82164,57192.20534,0
1101070039094,19.790,0.258,195.70720, 1.82184,57192.21037,0
1101070039094,19.341,0.206,195.70731, 1.82171,57192.21541,0
1101070039094,19.523,0.218,195.70703, 1.82190,57423.45976,0
1101070039094,19.336,0.199,195.70767, 1.82178,57423.46427,0
1101070039094,19.758,0.246,195.70692, 1.82185,57423.46878,0
1101070039094,19.768,0.247,195.70711, 1.82181,57423.47328,0
1101070039094,19.530,0.220,195.70729, 1.82163,57431.46011,0
1101070039094,19.766,0.247,195.70735, 1.82168,57431.46467,0
1101070039094,19.259,0.192,195.70716, 1.82165,57431.46918,0
1101070039094,19.304,0.196,195.70739, 1.82189,57431.47369,0
1101070039094,19.646,0.238,195.70694, 1.82178,57454.36930,0
1101070039094,19.728,0.249,195.70733, 1.82184,57454.37434,0
1101070039094,19.317,0.202,195.70733, 1.82181,57454.37937,0
1101070039094,19.331,0.203,195.70701, 1.82155,57454.38440,0
1101070039094,19.552,0.224,195.70669, 1.82187,57461.36608,0
1101070039094,19.845,0.261,195.70717, 1.82178,57461.37258,0
1101070039094,19.963,0.277,195.70717, 1.82186,57461.37909,0
1101070039094,19.517,0.220,195.70713, 1.82144,57461.38562,0
1101070039094,19.722,0.249,195.70725, 1.82253,57467.36158,0
1101070039094,19.087,0.178,195.70716, 1.82162,57491.28477,0
1101070039094,19.365,0.203,195.70697, 1.82175,57491.29082,0
1101070039094,19.502,0.217,195.70703, 1.82167,57491.29687,0
1101070039094,19.776,0.250,195.70691, 1.82141,57491.30292,0
1101070039094,19.340,0.201,195.70778, 1.82117,57504.27492,0
1101070039094,20.373,0.345,195.70796, 1.82188,57504.27995,0
1101070039094,19.573,0.228,195.70729, 1.82150,57504.28499,0
1101070039094,20.065,0.292,195.70694, 1.82190,57504.29004,0
