obsmjd,mag_autocorr,magerr_auto,oid,ra,dec,fid,transient_flag,astrometricrms,nobs,ngoodobs,nbestobs,referencemag,referencemagerr,medianmag,bestmedianmag,meanmag,bestmeanmag,magrms,bestmagrms,sid,s_ra,s_dec,ptffield,ccdid,hmjd,nid,mag_auto,limitmag,absphotzp,fwhmsex,fwhm_image,qaflags,flags,photcalflag,goodflag,htm20,cntr,bestastrometricrms,bestchisq,bestcon,bestlineartrend,bestmaxmag,bestmaxslope,bestmedianabsdev,bestminmag,bestnabovemeanbystd_1,bestnabovemeanbystd_3,bestnabovemeanbystd_5,bestnbelowmeanbystd_1,bestnbelowmeanbystd_3,bestnbelowmeanbystd_5,bestnconsecabovemeanbystd_1,bestnconsecabovemeanbystd_3,bestnconsecabovemeanbystd_5,bestnconsecbelowmeanbystd_1,bestnconsecbelowmeanbystd_3,bestnconsecbelowmeanbystd_5,bestnconsecfrommeanbystd_1,bestnconsecfrommeanbystd_3,bestnconsecfrommeanbystd_5,bestnmedianbufferrange,bestnpairposslope,bestpercentiles_05,bestpercentiles_10,bestpercentiles_175,bestpercentiles_25,bestpercentiles_325,bestpercentiles_40,bestpercentiles_60,bestpercentiles_675,bestpercentiles_75,bestpercentiles_825,bestpercentiles_90,bestpercentiles_95,bestskewness,bestsmallkurtosis,beststetsonj,beststetsonk,bestvonneumannratio,bestweightedmagrms,bestweightedmeanmag,chisq,con,lineartrend,maxmag,maxslope,medianabsdev,minmag,nabovemeanbystd_1,nabovemeanbystd_3,nabovemeanbystd_5,nbelowmeanbystd_1,nbelowmeanbystd_3,nbelowmeanbystd_5,nconsecabovemeanbystd_1,nconsecabovemeanbystd_3,nconsecabovemeanbystd_5,nconsecbelowmeanbystd_1,nconsecbelowmeanbystd_3,nconsecbelowmeanbystd_5,nconsecfrommeanbystd_1,nconsecfrommeanbystd_3,nconsecfrommeanbystd_5,nmedianbufferrange,npairposslope,percentiles_05,percentiles_10,percentiles_175,percentiles_25,percentiles_325,percentiles_40,percentiles_60,percentiles_675,percentiles_75,percentiles_825,percentiles_90,percentiles_95,referencemumax,skewness,smallkurtosis,stetsonj,stetsonk,uncalibmeanmag,vonneumannratio,weightedmagrms,weightedmeanmag,x,y,z,zone,s_x,s_y,s_z,pid,s_fid,sextractor,flux_auto,fluxerr_auto,mag_iso,magerr_iso,mag_aper_1,magerr_aper_1,mag_aper_2,magerr_aper_2,mag_aper_3,magerr_aper_3,mag_aper_4,magerr_aper_4,mag_aper_5,magerr_aper_5,mag_petro,magerr_petro,relphotzp,mu_threshold,mu_max,background,threshold,xpeak_image,ypeak_image,x_image,y_image,s_cntr,ismerged,x2_image,y2_image,xy_image,a_world,b_world,theta_j2000,isoarea_world,kron_radius,petro_radius,class_star,errx2_image,erry2_image,errxy_image,flux_radius_1,flux_radius_2,flux_radius_3,flux_radius_4,flux_radius_5,exptime,airmass,colorterm,airmasscolorterm,bsrms,medianskymag,moonphas,moonesb,spt_ind,s_htm20,ipac_gid,ipac_pub_date
56091.1822572,19.840498,0.08692069,27542000003637,195.707175,1.821721,2,0,5.012172e-07,39,37,37,19.66538,0.02449743,19.71588,19.71588,19.72893,19.72893,0.119732,0.119732,13456679001213,195.707192,1.821688,2754,0,56091.1844872,1188,19.829563,21.231525,27.8141,2.25,2.514241,0,131072,1,1,14875464266460,219167409,5.012172e-07,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,0.2715558,15.94673,0.5715601,0.7794362,1.550884,0.122709,19.70379,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,21.76982,0.2715558,15.94673,0.5715601,0.7794362,19.72859,1.550884,0.122709,19.70379,-0.96217130615758,-0.27058417176292,0.03178967754466,218,-0.9621712,-0.2705845,0.0317891,13456679,2,1213,1562.4803,119.50337,19.889296,0.086491734,20.929054,0.11032847,20.009218,0.088897035,19.867243,0.095685035,19.82382,0.14163336,19.73305,0.16164725,19.809542,0.17555068,99.99,-4.064775,-6.119165,1182.0795,41.84081,1152.0,1510.0,1151.9877,1510.3274,3999034154,0,0.5872,0.460447,-0.021143,0.7776,0.684,80.04535,1e-06,2.5,5.28,0.548045,0.002912,0.002895,-1e-06,0.775086,1.253344,2.033752,2.48896,4.34571,60.0,1.2153,0.225697,0.00424595,0.025614,20.150095,250.625,0.0,212013131,14875464266453,101,2015-12-31 23:59:59
56001.3179772,19.722633,0.08853624,27542000003637,195.707175,1.821721,2,0,5.012172e-07,39,37,37,19.66538,0.02449743,19.71588,19.71588,19.72893,19.72893,0.119732,0.119732,12608392001342,195.707176,1.821696,2754,0,56001.3233372,1098,19.713636,21.352818,27.920107,2.65,2.461482,0,131072,1,1,14875464266460,219167409,5.012172e-07,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,0.2715558,15.94673,0.5715601,0.7794362,1.550884,0.122709,19.70379,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,21.76982,0.2715558,15.94673,0.5715601,0.7794362,19.72859,1.550884,0.122709,19.70379,-0.96217130615758,-0.27058417176292,0.03178967754466,218,-0.9621713,-0.2705842,0.0317892,12608392,2,1342,1916.8467,148.66113,19.833284,0.07626434,20.922247,0.092990935,20.046682,0.07562789,19.864853,0.07805647,19.666256,0.09876837,19.590904,0.113346614,19.483383,0.1140844,99.99,-3.900051,-6.193549,833.9267,35.99783,1164.0,1504.0,1164.0308,1504.0376,3988534334,0,0.55129,0.611768,-0.018959,0.7956,0.7452,16.06897,1e-06,3.133888,5.28,0.906068,0.002036,0.002068,-1e-06,0.814099,1.352322,2.451582,3.188721,3.551624,60.0,1.2908,0.21602,0.00360819,0.0272913,20.640926,266.882,0.0,212013131,14875464266460,101,2015-12-31 23:59:59
56083.1739572,19.888603,0.1265892,27542000003637,195.707175,1.821721,2,0,5.012172e-07,39,37,37,19.66538,0.02449743,19.71588,19.71588,19.72893,19.72893,0.119732,0.119732,13411703000862,195.707177,1.821697,2754,0,56083.1768772,1180,19.887262,20.71499,27.864012,2.15,2.386959,0,131072,1,1,14875464266460,219167409,5.012172e-07,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,0.2715558,15.94673,0.5715601,0.7794362,1.550884,0.122709,19.70379,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,21.76982,0.2715558,15.94673,0.5715601,0.7794362,19.72859,1.550884,0.122709,19.70379,-0.96217130615758,-0.27058417176292,0.03178967754466,218,-0.9621713,-0.2705842,0.0317893,13411703,2,862,1551.3158,176.03491,19.951883,0.118779495,20.657013,0.13226646,19.922565,0.12896863,19.897303,0.1551677,19.649221,0.195255,19.520454,0.2157757,19.663599,0.22880661,99.99,-4.626011,-6.264703,3676.53,71.9651,1141.0,1507.0,1141.283,1506.5436,3996352895,0,0.366521,0.379371,-0.026765,0.6408,0.594,37.744507,0.0,2.580817,5.94,0.508532,0.003902,0.003949,-1.5e-05,0.69968,1.016849,1.646874,1.939018,2.238207,60.0,1.1777,0.252818,-0.0145367,0.028956,18.969156,349.969,-3.22593,212013131,14875464266460,101,2015-12-31 23:59:59
56097.2460672,19.790266,0.0905717,27542000003637,195.707175,1.821721,2,0,5.012172e-07,39,37,37,19.66538,0.02449743,19.71588,19.71588,19.72893,19.72893,0.119732,0.119732,13498289001196,195.70717,1.821701,2754,0,56097.2477572,1194,19.773148,21.193346,27.832792,2.35,3.064507,0,131072,1,1,14875464266460,219167409,5.012172e-07,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,0.2715558,15.94673,0.5715601,0.7794362,1.550884,0.122709,19.70379,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,21.76982,0.2715558,15.94673,0.5715601,0.7794362,19.72859,1.550884,0.122709,19.70379,-0.96217130615758,-0.27058417176292,0.03178967754466,218,-0.9621713,-0.2705841,0.0317893,13498289,2,1196,1674.3943,133.11781,19.81303,0.08342274,20.867678,0.10581551,19.988787,0.087850556,19.823507,0.09203423,19.65186,0.121175215,19.667374,0.15127361,19.756828,0.19672944,99.99,-4.053807,-6.009963,1202.429,42.14906,1155.0,1501.0,1155.112,1500.6779,4000985820,0,0.521833,0.582897,-0.006241,0.774,0.7272,6.334724,1e-06,2.5,5.94,0.710392,0.002581,0.002595,6e-06,0.789154,1.245389,2.109438,2.485397,2.685235,60.0,1.6173,0.224379,0.00227045,0.0273644,20.151392,184.096,0.0,212013131,14875464266460,101,2015-12-31 23:59:59
56097.2168072,18.73587,0.10072148,27542000003637,195.707175,1.821721,2,0,5.012172e-07,39,37,37,19.66538,0.02449743,19.71588,19.71588,19.72893,19.72893,0.119732,0.119732,13498446001079,195.707087,1.82209,2754,0,56097.2184972,1194,18.737263,20.968048,27.853691,2.95,12.271104,0,131090,1,1,14875464266460,219167409,5.012172e-07,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,0.2715558,15.94673,0.5715601,0.7794362,1.550884,0.122709,19.70379,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,21.76982,0.2715558,15.94673,0.5715601,0.7794362,19.72859,1.550884,0.122709,19.70379,-0.96217130615758,-0.27058417176292,0.03178967754466,218,-0.9621715,-0.2705826,0.0317961,13498446,2,1079,4431.7183,395.56018,18.922243,0.061163794,21.360765,0.15563357,19.977245,0.08655261,19.653511,0.080394424,19.16697,0.08016316,19.019587,0.08621115,18.314808,0.11666367,99.99,-4.094764,-5.791571,1193.9724,42.53406,1155.0,1500.0,1155.1656,1499.354,4002668764,0,2.790452,2.031263,-0.151841,1.6956,1.4292,78.45772,3e-06,3.769467,6.599999,0.0085,0.011466,0.011503,5e-06,1.749218,2.90506,9.214928,13.608767,13.986513,60.0,1.4003,0.224379,0.00227045,0.0273644,20.170454,184.424,0.0,212013131,14875464266433,101,2015-12-31 23:59:59
56093.2123772,19.733652,0.11538247,27542000003637,195.707175,1.821721,2,0,5.012172e-07,39,37,37,19.66538,0.02449743,19.71588,19.71588,19.72893,19.72893,0.119732,0.119732,13468837001266,195.707146,1.821705,2754,0,56093.2144272,1190,19.72919,21.280193,27.840467,2.25,2.363971,0,131074,1,1,14875464266460,219167409,5.012172e-07,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,0.2715558,15.94673,0.5715601,0.7794362,1.550884,0.122709,19.70379,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,21.76982,0.2715558,15.94673,0.5715601,0.7794362,19.72859,1.550884,0.122709,19.70379,-0.96217130615758,-0.27058417176292,0.03178967754466,218,-0.9621715,-0.2705837,0.0317894,13468837,2,1266,1755.9436,181.0343,20.059978,0.0963866,20.998007,0.11472662,20.107822,0.093925565,19.969995,0.10106885,19.619463,0.11451031,19.351635,0.11154874,19.177862,0.19106771,99.99,-4.039996,-5.883461,1128.8824,41.062485,1158.0,1502.0,1157.9017,1502.2539,3999208199,0,0.61045,0.593171,0.050743,0.8172,0.7488,-49.651176,1e-06,3.773302,10.56,0.692877,0.003556,0.003534,4e-06,0.874908,1.380449,2.827823,3.406996,3.631426,60.0,1.3247,0.226672,0.0028929,0.0278779,20.222095,228.467,0.0,212013131,14875464266460,101,2015-12-31 23:59:59
55999.3023172,19.650055,0.08749217,27542000003637,195.707175,1.821721,2,0,5.012172e-07,39,37,37,19.66538,0.02449743,19.71588,19.71588,19.72893,19.72893,0.119732,0.119732,12585522001163,195.707106,1.821738,2754,0,55999.3076072,1096,19.65605,21.181324,27.877064,2.35,2.760942,0,131072,1,1,14875464266460,219167409,5.012172e-07,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,0.2715558,15.94673,0.5715601,0.7794362,1.550884,0.122709,19.70379,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,21.76982,0.2715558,15.94673,0.5715601,0.7794362,19.72859,1.550884,0.122709,19.70379,-0.96217130615758,-0.27058417176292,0.03178967754466,218,-0.9621716,-0.270583,0.03179,12585522,2,1163,1942.7015,150.19215,19.779966,0.08352169,20.937386,0.1130724,19.95559,0.08607292,19.74926,0.08667394,19.533464,0.110339254,19.419693,0.12293036,19.41176,0.14488128,99.99,-4.11475,-6.296227,1339.1777,44.619946,1163.0,1505.0,1162.9391,1505.0604,3988933012,0,0.744061,0.60878,0.049209,0.8784,0.7776,-72.323685,1e-06,2.75087,5.94,0.606692,0.003271,0.003225,7e-06,0.864903,1.414303,2.277964,2.64619,2.919213,60.0,1.3853,0.21367,0.0102973,0.0246089,20.081684,293.208,0.0,212013131,14875464266458,101,2015-12-31 23:59:59
56099.2416072,19.7049,0.096100956,27542000003637,195.707175,1.821721,2,0,5.012172e-07,39,37,37,19.66538,0.02449743,19.71588,19.71588,19.72893,19.72893,0.119732,0.119732,13508976001350,195.707164,1.821699,2754,0,56099.2431172,1196,19.715904,21.388914,27.855639,2.05,2.407209,0,131072,1,1,14875464266460,219167409,5.012172e-07,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,0.2715558,15.94673,0.5715601,0.7794362,1.550884,0.122709,19.70379,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,21.76982,0.2715558,15.94673,0.5715601,0.7794362,19.72859,1.550884,0.122709,19.70379,-0.96217130615758,-0.27058417176292,0.03178967754466,218,-0.9621714,-0.270584,0.0317893,13508976,2,1350,1802.5759,155.17122,19.754953,0.07337961,20.680248,0.08659546,19.826044,0.07269008,19.722462,0.08064658,19.722143,0.12288108,19.573734,0.13304831,19.556936,0.14686166,99.99,-3.909976,-6.147274,1175.9985,41.193398,1153.0,1504.0,1152.6914,1503.5845,4004675156,0,0.483624,0.439416,-0.009685,0.7056,0.6696,76.6491,1e-06,3.165515,5.94,0.674066,0.001421,0.00142,3e-06,0.760027,1.100223,1.803173,2.033478,2.168703,60.0,1.6268,0.22834,0.00305658,0.0222657,20.224495,161.469,0.0,212013131,14875464266460,101,2015-12-31 23:59:59
56087.2344572,19.747877,0.08170391,27542000003637,195.707175,1.821721,2,0,5.012172e-07,39,37,37,19.66538,0.02449743,19.71588,19.71588,19.72893,19.72893,0.119732,0.119732,13432204001310,195.707178,1.821684,2754,0,56087.2370272,1184,19.750732,21.352533,27.86574,2.15,2.551335,0,131072,1,1,14875464266460,219167409,5.012172e-07,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,0.2715558,15.94673,0.5715601,0.7794362,1.550884,0.122709,19.70379,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,21.76982,0.2715558,15.94673,0.5715601,0.7794362,19.72859,1.550884,0.122709,19.70379,-0.96217130615758,-0.27058417176292,0.03178967754466,218,-0.9621713,-0.2705842,0.031789,13432204,2,1310,1761.9895,126.42968,19.747953,0.07796558,20.746183,0.09087298,19.920198,0.07807758,19.76815,0.08219237,19.615026,0.1099142,19.663198,0.14142893,19.639277,0.15051636,99.99,-4.002253,-6.182194,1135.9581,40.743847,1158.0,1503.0,1158.3794,1503.4017,3997987372,0,0.46623,0.582854,-0.002565,0.7704,0.6876,1.415908,1e-06,2.5,5.28,0.600885,0.001941,0.001967,1e-05,0.784574,1.197449,1.98678,2.303529,2.492367,60.0,1.3504,0.223167,0.00398943,0.0245606,20.247467,296.29,0.0,212013131,14875464266460,101,2015-12-31 23:59:59
56099.1824172,19.921022,0.08631524,27542000003637,195.707175,1.821721,2,0,5.012172e-07,39,37,37,19.66538,0.02449743,19.71588,19.71588,19.72893,19.72893,0.119732,0.119732,13509008001336,195.707189,1.821703,2754,0,56099.1839272,1196,19.92973,21.391253,27.88602,2.05,2.307872,0,131072,1,1,14875464266460,219167409,5.012172e-07,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,0.2715558,15.94673,0.5715601,0.7794362,1.550884,0.122709,19.70379,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,21.76982,0.2715558,15.94673,0.5715601,0.7794362,19.72859,1.550884,0.122709,19.70379,-0.96217130615758,-0.27058417176292,0.03178967754466,218,-0.9621712,-0.2705844,0.0317894,13509008,2,1336,1522.3579,116.901375,19.938599,0.082069114,20.857191,0.097399145,20.012075,0.08332399,19.930231,0.09501373,19.827295,0.13362116,19.764193,0.15619315,19.849657,0.14085299,99.99,-4.040095,-5.979184,1205.2437,42.148243,1154.0,1508.0,1154.4658,1508.354,4004903042,0,0.418008,0.442969,-0.038344,0.6948,0.63,35.648693,1e-06,2.5,4.62,0.84933,0.001977,0.001968,-8e-06,0.747249,1.085052,1.810877,2.052602,2.300757,60.0,1.2732,0.22834,0.00305658,0.0222657,20.19832,162.148,0.0,212013131,14875464266453,101,2015-12-31 23:59:59
56099.2119172,19.581846,0.07666262,27542000003637,195.707175,1.821721,2,0,5.012172e-07,39,37,37,19.66538,0.02449743,19.71588,19.71588,19.72893,19.72893,0.119732,0.119732,13509024001376,195.707165,1.821725,2754,0,56099.2134272,1196,19.589067,21.44814,27.875048,2.05,2.705618,0,131072,1,1,14875464266460,219167409,5.012172e-07,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,0.2715558,15.94673,0.5715601,0.7794362,1.550884,0.122709,19.70379,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,21.76982,0.2715558,15.94673,0.5715601,0.7794362,19.72859,1.550884,0.122709,19.70379,-0.96217130615758,-0.27058417176292,0.03178967754466,218,-0.9621714,-0.270584,0.0317897,13509024,2,1376,2062.4932,139.31892,19.633274,0.06810927,20.767742,0.08993384,19.85204,0.07099394,19.682543,0.07360262,19.538954,0.09874018,19.451727,0.11242001,19.453304,0.121085756,99.99,-3.994776,-6.210109,1064.0686,39.44591,1154.0,1504.0,1154.0072,1503.7343,4005044606,0,0.627782,0.547552,-0.094797,0.8388,0.702,56.001194,1e-06,2.799274,5.28,0.089062,0.001948,0.001943,-2.1e-05,0.814312,1.329816,2.251787,2.990797,3.720703,60.0,1.4038,0.22834,0.00305658,0.0222657,20.324217,161.809,0.0,212013131,14875464266460,101,2015-12-31 23:59:59
56083.2030372,19.732346,0.12745185,27542000003637,195.707175,1.821721,2,0,5.012172e-07,39,37,37,19.66538,0.02449743,19.71588,19.71588,19.72893,19.72893,0.119732,0.119732,13411660000812,195.707167,1.821638,2754,0,56083.2059472,1180,19.714663,20.492111,27.846853,2.45,5.098419,0,131088,1,1,14875464266460,219167409,5.012172e-07,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,0.2715558,15.94673,0.5715601,0.7794362,1.550884,0.122709,19.70379,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,21.76982,0.2715558,15.94673,0.5715601,0.7794362,19.72859,1.550884,0.122709,19.70379,-0.96217130615758,-0.27058417176292,0.03178967754466,218,-0.9621714,-0.270584,0.0317882,13411660,2,812,1790.0947,204.59056,19.832504,0.12357633,21.005524,0.18819001,19.899893,0.1340058,19.60107,0.12787747,19.431969,0.17112856,19.419239,0.20985727,19.52358,0.2816345,99.99,-4.667097,-6.011346,4142.414,75.56851,1157.0,1509.0,1156.9445,1508.9769,3996142052,0,0.780132,0.643249,0.019053,0.8928,0.81,-82.881226,1e-06,2.5,6.599999,0.177581,0.007664,0.007676,-1e-05,0.86893,1.36742,2.000653,2.182345,2.263886,60.0,1.213,0.252818,-0.0145367,0.028956,18.822412,349.563,-3.22528,212013131,14875464266462,101,2015-12-31 23:59:59
56364.3544772,19.54985,0.057188462,27542000003637,195.707175,1.821721,2,0,5.012172e-07,39,37,37,19.66538,0.02449743,19.71588,19.71588,19.72893,19.72893,0.119732,0.119732,15443394001574,195.707157,1.821743,2754,0,56364.3597572,1439,19.534363,21.616943,28.065979,2.35,3.116981,0,131072,1,1,14875464266460,219167409,5.012172e-07,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,0.2715558,15.94673,0.5715601,0.7794362,1.550884,0.122709,19.70379,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,21.76982,0.2715558,15.94673,0.5715601,0.7794362,19.72859,1.550884,0.122709,19.70379,-0.96217130615758,-0.27058417176292,0.03178967754466,218,-0.9621714,-0.2705839,0.0317901,15443394,2,1574,2586.1099,124.330154,19.54741,0.05590778,20.72996,0.071553975,19.816326,0.056457214,19.630995,0.057361063,19.483242,0.07410305,19.393936,0.08349131,19.337559,0.09217568,99.99,-3.848293,-6.231017,845.9551,35.792965,1155.0,1480.0,1154.539,1480.3848,4014744229,0,0.665012,0.614416,0.000188,0.8244,0.792,88.76511,1e-06,2.5,5.28,0.433297,0.001122,0.001111,3e-06,0.856676,1.34192,2.219877,2.624129,2.83883,60.0,1.209,0.217724,0.00731898,0.0233352,20.766005,161.409,0.0,212013131,14875464266458,101,2015-12-31 23:59:59
56364.3427872,19.61464,0.0638974,27542000003637,195.707175,1.821721,2,0,5.012172e-07,39,37,37,19.66538,0.02449743,19.71588,19.71588,19.72893,19.72893,0.119732,0.119732,15443410001552,195.707188,1.821683,2754,0,56364.3480672,1439,19.601234,21.56887,28.063444,2.45,3.495772,0,131072,1,1,14875464266460,219167409,5.012172e-07,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,0.2715558,15.94673,0.5715601,0.7794362,1.550884,0.122709,19.70379,2.578948,1.0,-0.0004149129,19.99617,9.723706,0.07423592,19.51198,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,15,19.63646,19.57158,19.54979,19.54797,19.54706,19.54329,19.53285,19.53053,19.52868,19.52716,19.5259,19.52516,21.76982,0.2715558,15.94673,0.5715601,0.7794362,19.72859,1.550884,0.122709,19.70379,-0.96217130615758,-0.27058417176292,0.03178967754466,218,-0.9621713,-0.2705844,0.031789,15443410,2,1552,2425.9578,132.87888,19.631298,0.060564015,20.999914,0.08732653,19.937225,0.06176568,19.719587,0.061410308,19.455439,0.07258715,19.414307,0.08522298,19.376726,0.13404675,99.99,-3.868304,-6.035571,850.47955,35.820736,1155.0,1482.0,1155.2421,1481.5206,4015022840,0,0.847477,0.78483,0.024374,0.9324,0.8928,-71.551346,1e-06,2.5,7.259999,0.04644,0.001714,0.00171,5e-06,0.933342,1.479964,2.332272,2.732318,2.919576,60.0,1.234,0.217724,0.00731898,0.0233352,20.762096,161.549,0.0,212013131,14875464266453,101,2015-12-31 23:59:59
