MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
58733.28473,-19.508,0.892,-57,51,o,0,0.75,282.18089,33.08094,6349.95,7975.65,2.34,2.07,-85.5,-0.43,17.93,18.18,01a58733o0160o
58733.28816,21.263,3.645,11,41,o,0,1.2,282.18089,33.08094,6371.21,8014.36,2.29,2.02,-77.6,-0.432,18.02,18.33,01a58733o0167o
58733.296581,19.287,1.083,70,76,o,0,0.93,282.18089,33.08094,6309.52,7937.24,2.31,1.97,-78.3,-0.444,17.41,17.53,01a58733o0184o
58733.306798,-20.013,0.551,-36,20,o,0,1.94,282.18089,33.08094,6292.13,8053.97,2.48,2.02,-83.1,-0.429,18.44,18.99,01a58733o0204o
58737.333015,-20.463,0.744,-24,18,o,0,1.38,282.18089,33.08094,4391.88,8088.44,2.14,1.79,-85.3,-0.44,18.88,19.39,01a58737o0158o
58737.336433,-21.69,1.768,-8,14,o,0,1.35,282.18089,33.08094,4412.1,8127.35,2.3,1.96,-87.1,-0.434,19.1,19.74,01a58737o0165o
58737.343421,21.283,1.254,11,14,o,0,1.15,282.18089,33.08094,4352.83,8050.15,2.13,1.82,-86.4,-0.439,19.19,19.7,01a58737o0180o
58737.353321,20.375,0.722,26,18,o,0,1.07,282.18089,33.08094,4332.91,8166.02,2.19,1.85,-88.2,-0.442,18.98,19.38,01a58737o0201o
58739.335169,-17.921,0.652,-246,161,o,0,0.86,282.18089,33.08094,4571.53,4600.29,2.52,1.86,39.7,-0.458,16.46,16.54,02a58739o0278o
58739.343798,19.544,1.159,55,64,o,0,0.89,282.18089,33.08094,4610.47,4637.58,2.17,1.83,37.4,-0.434,17.57,17.62,02a58739o0296o
58739.354106,-19.903,2.372,-40,94,o,0,0.88,282.18089,33.08094,4630.93,4523.1,2.1,1.82,38.3,-0.453,17.23,17.43,02a58739o0318o
58743.221755,-20.826,1.151,-17,20,o,0,1.64,282.18089,33.08094,6006.33,5973.96,2.18,1.93,40.0,-0.444,18.76,19.83,02a58743o0039o
58743.230517,20.306,4.783,27,131,o,0,1.15,282.18089,33.08094,6028.18,6015.73,2.12,1.85,35.7,-0.451,16.84,17.86,02a58743o0056o
58743.249053,-19.474,1.924,-59,113,o,0,0.95,282.18089,33.08094,4632.56,4642.56,2.06,1.79,32.0,-0.446,18.21,19.52,02a58743o0091o
58743.258245,20.596,0.619,21,13,o,0,1.1,282.18089,33.08094,4650.99,4524.02,2.14,1.77,34.7,-0.438,19.43,20.84,02a58743o0108o
58745.316238,25.649,44.667,0,9,o,0,0.85,282.18089,33.08094,5911.58,4011.91,1.86,1.76,-58.0,-0.403,19.72,20.81,01a58745o0170o
58745.319153,20.863,0.466,16,8,o,0,1.49,282.18089,33.08094,5931.99,4050.13,1.98,1.73,-18.2,-0.396,19.72,20.75,01a58745o0176o
58745.324752,20.949,0.611,15,9,o,0,0.82,282.18089,33.08094,5874.04,3973.84,1.91,1.81,-60.1,-0.395,19.65,20.63,01a58745o0188o
58745.334597,24.66,20.0,0,10,o,0,0.94,282.18089,33.08094,5854.8,4091.91,1.97,1.79,-82.3,-0.395,19.53,20.46,01a58745o0209o
58748.210617,19.58,1.701,53,91,o,0,1.71,282.18089,33.08094,6404.52,9959.0,2.62,2.04,41.8,-0.45,17.65,17.69,02a58748o0002o
58748.213488,23.215,20.937,2,39,o,0,1.23,282.18089,33.08094,6416.33,9990.07,2.51,2.03,49.5,-0.438,18.39,18.59,02a58748o0008o
58748.218795,-20.839,1.0,-17,17,o,0,1.05,282.18089,33.08094,6354.64,9912.9,2.33,2.06,48.9,-0.429,19.21,20.0,02a58748o0019o
58748.229759,-20.321,0.84,-27,23,o,0,1.79,282.18089,33.08094,4263.86,543.3,2.19,1.76,48.2,-0.423,18.16,19.11,02a58748o0039o
58752.28704,23.066,3.895,2,8,c,0,0.89,282.18089,33.08094,4184.6,612.18,2.37,2.23,-73.8,-0.42,19.82,21.66,02a58752o0145c
58752.289842,-21.892,1.232,-6,8,c,0,1.09,282.18089,33.08094,4164.03,573.4,2.39,2.22,-73.7,-0.419,19.83,21.64,02a58752o0151c
58752.295421,-21.668,1.03,-8,8,c,0,1.22,282.18089,33.08094,4223.53,651.54,2.43,2.24,-65.0,-0.416,19.8,21.63,02a58752o0163c
58752.306237,-22.025,1.286,-6,7,c,0,1.32,282.18089,33.08094,4241.23,531.7,2.41,2.22,-65.3,-0.41,19.81,21.65,02a58752o0186c
58754.299406,-22.147,1.638,-5,8,o,0,0.98,282.18089,33.08094,8436.71,9785.59,2.03,1.79,-84.5,-0.395,19.71,20.98,01a58754o0222o
58754.302672,21.107,0.706,13,9,o,0,1.04,282.18089,33.08094,8457.98,9825.18,2.33,2.07,-83.4,-0.393,19.57,20.96,01a58754o0229o
58754.308253,-21.997,2.149,-6,12,o,0,0.77,282.18089,33.08094,8396.0,9747.95,2.65,2.36,-82.5,-0.365,19.43,20.9,01a58754o0241o
58754.318259,-23.411,6.158,-2,10,o,0,1.17,282.18089,33.08094,8377.49,9868.51,2.15,1.91,-87.3,-0.39,19.64,20.92,01a58754o0262o
58756.307107,22.137,1.688,5,9,c,0,1.61,282.18089,33.08094,156.18,859.07,2.9,2.53,-57.6,-0.394,19.54,21.36,02a58756o0239c
58756.310313,22.073,2.059,5,11,c,0,0.63,282.18089,33.08094,135.85,821.84,2.88,2.54,-62.2,-0.395,19.53,21.37,02a58756o0246c
58756.315687,-22.436,3.2,-4,12,c,0,0.7,282.18089,33.08094,196.68,896.82,3.14,2.86,-59.8,-0.383,19.43,21.36,02a58756o0257c
58756.327202,21.375,1.068,10,11,c,0,1.15,282.18089,33.08094,217.1,777.83,3.02,2.66,-60.7,-0.383,19.48,21.32,02a58756o0282c
58756.342659,-23.679,13.667,-1,17,c,0,0.83,282.18089,33.08094,10306.82,860.61,3.34,2.81,-49.9,-0.394,19.39,21.35,02a58756o0315c
58756.345945,-20.105,0.5,-33,16,c,0,0.75,282.18089,33.08094,10289.71,821.22,3.13,2.54,-50.7,-0.393,19.48,21.35,02a58756o0322c
58756.351602,-20.882,0.969,-16,16,c,0,1.09,282.18089,33.08094,10349.0,900.16,3.04,2.44,-50.7,-0.396,19.55,21.33,02a58756o0334c
58756.363023,-20.4,0.616,-25,16,c,0,1.19,282.18089,33.08094,10372.06,782.86,3.18,2.57,-48.7,-0.386,19.46,21.31,02a58756o0358c
58758.256622,-23.611,8.222,-1,11,o,0,0.5,282.18089,33.08094,8438.25,9785.48,2.17,1.7,-83.0,-0.394,19.77,21.03,01a58758o0140o
58758.259846,21.517,1.137,9,10,o,0,0.85,282.18089,33.08094,8459.67,9824.49,2.21,1.67,-82.7,-0.395,19.74,21.04,01a58758o0147o
58758.265474,22.282,2.302,4,10,o,0,0.71,282.18089,33.08094,8398.52,9747.61,2.19,1.64,-81.8,-0.397,19.78,21.06,01a58758o0159o
58758.275673,21.124,0.715,13,9,o,0,1.51,282.18089,33.08094,8380.36,9866.73,2.32,1.88,-82.7,-0.392,19.67,21.08,01a58758o0181o
58761.346035,21.112,1.25,13,16,o,0,0.89,282.18089,33.08094,10091.48,6147.0,2.74,2.31,-83.1,-0.377,19.06,19.97,01a58761o0291o
58761.350051,21.975,2.58,6,15,o,0,0.87,282.18089,33.08094,10112.11,6186.66,2.63,2.14,-86.8,-0.391,19.09,19.94,01a58761o0298o
58761.35993,19.783,0.929,44,41,o,0,1.02,282.18089,33.08094,10049.19,6113.92,2.73,2.2,-85.7,-0.398,18.09,18.85,01a58761o0316o
58761.362278,19.764,3.48,45,157,o,0,1.04,282.18089,33.08094,163.84,6217.78,2.89,2.42,85.8,-0.388,17.31,17.89,01a58761o0321o
58761.365125,18.713,0.897,119,107,o,0,0.64,282.18089,33.08094,10029.84,6232.49,3.32,2.84,-79.8,-0.373,16.61,17.5,01a58761o0327o
58761.365586,-20.58,3.518,-21,75,o,0,1.0,282.18089,33.08094,184.98,6255.83,3.02,2.64,88.2,-0.397,18.22,19.0,01a58761o0328o
58761.372078,15.877,0.58,1619,939,o,0,0.93,282.18089,33.08094,123.07,6177.7,3.04,2.56,83.2,-0.4,15.67,16.24,01a58761o0342o
58761.385911,21.919,11.393,6,71,o,0,1.54,282.18089,33.08094,104.8,6292.85,3.03,2.53,-89.5,-0.383,18.39,19.22,01a58761o0370o
58765.235201,22.398,3.56,4,14,o,0,0.8,282.18089,33.08094,10083.9,6124.13,2.13,1.8,-84.2,-0.433,19.46,20.01,01a58765o0080o
58765.240065,-25.361,51.333,0,13,o,0,0.86,282.18089,33.08094,10105.15,6162.3,2.3,1.8,-85.2,-0.432,19.41,20.02,01a58765o0090o
58765.241028,-21.662,1.931,-8,15,o,0,0.84,282.18089,33.08094,152.02,6219.85,2.2,1.69,82.8,-0.419,19.36,20.03,01a58765o0092o
58765.243928,21.008,1.024,14,15,o,0,1.09,282.18089,33.08094,171.74,6259.06,2.34,1.79,82.1,-0.412,19.37,20.02,01a58765o0098o
58765.24577,20.687,0.729,19,14,o,0,0.82,282.18089,33.08094,10044.77,6088.08,2.38,1.75,-86.0,-0.43,19.39,20.01,01a58765o0102o
58765.251541,22.315,3.66,4,16,o,0,1.04,282.18089,33.08094,113.01,6181.86,2.52,1.81,81.1,-0.397,19.34,20.03,01a58765o0114o
58765.264901,-21.396,1.33,-10,13,o,0,1.37,282.18089,33.08094,10028.13,6208.96,2.53,1.8,-87.7,-0.425,19.3,19.99,01a58765o0142o
58765.265361,-19.944,0.439,-38,17,o,0,0.77,282.18089,33.08094,96.82,6297.62,2.45,1.75,83.0,-0.406,19.35,20.02,01a58765o0143o
58770.273721,24.534,38.143,1,21,o,0,0.83,282.18089,33.08094,2437.46,10143.19,2.07,1.76,-76.7,-0.45,18.92,19.15,01a58770o0191o
58770.277014,20.12,0.724,32,24,o,0,0.59,282.18089,33.08094,2457.82,10182.63,2.11,1.8,-78.4,-0.444,18.92,19.16,01a58770o0198o
58770.283042,20.102,0.617,33,20,o,0,0.89,282.18089,33.08094,2396.65,10103.39,2.18,1.89,-75.1,-0.441,18.87,19.16,01a58770o0211o
58770.293213,22.805,8.625,3,24,o,0,0.71,282.18089,33.08094,2375.76,10221.58,2.13,1.86,-76.0,-0.438,18.86,19.12,01a58770o0233o
58771.33607,22.672,8.333,3,26,o,0,0.8,282.18089,33.08094,8185.52,2387.12,2.36,2.28,-42.5,-0.408,18.53,19.14,02a58771o0300o
58771.339361,20.616,1.317,21,27,o,0,0.95,282.18089,33.08094,8165.67,2347.19,2.1,2.02,-41.9,-0.415,18.6,19.11,02a58771o0307o
58771.345942,23.302,17.333,2,30,o,0,0.72,282.18089,33.08094,8225.31,2426.05,2.24,2.13,-27.1,-0.4,18.55,19.06,02a58771o0321o
58771.355901,19.37,0.571,65,37,o,0,0.77,282.18089,33.08094,8246.18,2312.59,2.73,2.51,-32.9,-0.407,18.35,19.02,02a58771o0342o
58773.250684,-21.672,1.478,-8,12,o,0,1.17,282.18089,33.08094,2431.25,10143.99,2.19,1.83,-81.5,-0.43,19.54,20.45,01a58773o0136o
58773.254962,22.573,4.075,3,14,o,0,0.71,282.18089,33.08094,2452.27,10183.38,2.18,1.83,-84.4,-0.433,19.54,20.4,01a58773o0144o
58773.261729,21.657,1.214,8,10,o,0,1.9,282.18089,33.08094,2393.7,10103.09,2.13,1.76,-81.4,-0.439,19.5,20.26,01a58773o0157o
58773.273501,-21.542,1.443,-9,13,o,0,1.59,282.18089,33.08094,2370.49,10222.97,2.17,1.79,-82.0,-0.429,19.33,19.95,01a58773o0180o
58774.22083,20.855,0.641,16,11,o,0,0.84,282.18089,33.08094,2436.21,10146.33,1.88,1.59,-71.4,-0.449,19.75,20.78,01a58774o0085o
58774.22411,-21.846,1.447,-7,10,o,0,1.08,282.18089,33.08094,2457.16,10185.66,1.9,1.6,-71.9,-0.447,19.76,20.76,01a58774o0092o
58774.229697,20.75,0.543,18,10,o,0,0.96,282.18089,33.08094,2396.91,10106.52,1.91,1.6,-76.8,-0.449,19.71,20.71,01a58774o0104o
58774.244085,-25.521,45.0,0,10,o,0,0.86,282.18089,33.08094,2376.48,10224.38,2.07,1.71,-77.8,-0.443,19.66,20.7,01a58774o0135o
58775.242636,20.512,0.601,23,14,c,0,0.81,282.18089,33.08094,8195.06,2389.21,2.45,2.34,-62.1,-0.388,19.28,20.92,02a58775o0114c
58775.245513,-20.408,0.43,-25,11,c,0,0.93,282.18089,33.08094,8175.3,2349.72,2.42,2.3,-61.8,-0.393,19.36,20.98,02a58775o0120c
58775.252549,20.317,0.329,27,9,c,0,1.14,282.18089,33.08094,8233.98,2426.93,2.4,2.27,-59.0,-0.396,19.69,21.4,02a58775o0135c
58775.264605,-21.744,1.315,-7,10,c,0,1.1,282.18089,33.08094,8254.17,2310.5,2.45,2.33,-56.5,-0.394,19.49,21.13,02a58775o0160c
58777.286745,-22.779,3.629,-3,10,o,0,0.86,282.18089,33.08094,7712.37,2336.2,2.13,1.83,-84.2,-0.404,19.54,20.52,01a58777o0215o
58777.289557,20.678,0.565,19,11,o,0,0.88,282.18089,33.08094,7732.32,2374.5,2.1,1.83,-79.8,-0.4,19.53,20.52,01a58777o0221o
58777.295564,-20.617,0.542,-21,11,o,0,0.93,282.18089,33.08094,7674.54,2300.38,2.13,1.84,-80.9,-0.409,19.5,20.48,01a58777o0234o
58777.305397,20.554,0.578,22,13,o,0,1.11,282.18089,33.08094,7655.03,2419.31,2.18,1.84,-85.8,-0.412,19.18,20.14,01a58777o0255o
58779.257702,-21.302,0.816,-11,9,c,0,1.03,282.18089,33.08094,502.49,6307.55,2.35,2.23,-39.9,-0.394,19.59,21.19,02a58779o0163c
58779.260956,21.427,1.011,10,10,c,0,1.24,282.18089,33.08094,483.48,6268.52,2.37,2.16,-45.6,-0.412,19.62,21.17,02a58779o0170c
58779.266558,21.454,1.114,10,11,c,0,1.05,282.18089,33.08094,541.47,6344.09,2.29,2.19,-40.3,-0.396,19.58,21.14,02a58779o0182c
58779.277343,20.665,0.488,20,10,c,0,1.1,282.18089,33.08094,562.64,6225.45,2.33,2.27,-35.8,-0.392,19.51,21.05,02a58779o0205c
58779.284749,-22.291,3.321,-4,15,c,0,0.76,282.18089,33.08094,10437.16,6322.97,2.72,2.64,0.2,-0.401,19.53,21.1,02a58779o0221c
58779.288037,21.427,1.231,10,12,c,0,0.94,282.18089,33.08094,10418.26,6282.57,2.62,2.57,-34.9,-0.417,19.52,21.08,02a58779o0228c
58779.293744,-19.893,0.351,-40,14,c,0,0.98,282.18089,33.08094,10476.63,6362.75,2.7,2.58,-45.3,-0.405,19.52,21.06,02a58779o0240c
58779.304064,-19.49,0.237,-58,14,c,0,1.87,282.18089,33.08094,10496.89,6245.06,2.78,2.54,-50.6,-0.418,19.44,20.98,02a58779o0262c
58783.219826,-22.869,3.208,-3,8,c,0,1.21,282.18089,33.08094,566.54,6226.71,2.29,2.19,-43.1,-0.411,19.7,21.38,02a58783o0042c
58783.220283,-21.873,2.609,-6,17,c,0,0.87,282.18089,33.08094,10503.07,6245.85,2.61,2.53,32.2,-0.409,19.73,21.41,02a58783o0043c
58783.249285,22.214,3.0,5,14,c,0,1.13,282.18089,33.08094,10481.63,6362.25,2.77,2.45,-55.6,-0.412,19.64,21.24,02a58783o0102c
58783.253506,-20.501,0.748,-23,17,c,0,1.06,282.18089,33.08094,10500.93,6242.43,2.66,2.53,-51.2,-0.416,19.6,21.23,02a58783o0111c
58785.281368,20.59,0.489,21,10,o,0,1.87,282.18089,33.08094,7951.83,5814.5,2.2,1.98,-83.8,-0.406,19.37,20.23,01a58785o0073o
58785.284191,20.98,0.983,15,14,o,0,0.98,282.18089,33.08094,7968.81,5854.47,2.57,2.34,85.3,-0.402,19.16,20.21,01a58785o0079o
58785.289774,21.439,1.568,10,15,o,0,0.79,282.18089,33.08094,7909.51,5780.02,2.72,2.04,-88.1,-0.42,19.17,20.2,01a58785o0091o
58785.304525,21.782,2.062,7,14,o,0,0.95,282.18089,33.08094,7891.9,5901.97,2.43,2.03,-87.4,-0.417,19.21,20.13,01a58785o0121o
58789.192905,20.128,1.141,32,37,o,0,1.06,282.18089,33.08094,7946.63,5810.54,2.55,2.11,-84.3,-0.41,18.17,18.21,01a58789o0039o
58789.198692,-19.996,0.389,-36,14,o,0,1.15,282.18089,33.08094,7966.76,5847.56,2.13,1.73,-83.6,-0.437,19.2,19.66,01a58789o0050o
58789.201558,20.71,0.715,19,14,o,0,1.05,282.18089,33.08094,7907.48,5771.19,2.13,1.73,-83.6,-0.433,19.36,20.01,01a58789o0056o
58789.215159,23.557,9.941,1,14,o,0,0.7,282.18089,33.08094,7890.05,5889.94,2.26,1.72,-86.0,-0.43,19.45,20.35,01a58789o0084o
58801.249237,-19.476,0.417,-59,24,o,0,0.9,282.18089,33.08094,193.06,7772.89,2.44,1.9,85.7,-0.387,18.94,19.32,01a58801o0156o
58801.252044,-19.98,0.556,-37,21,o,0,1.0,282.18089,33.08094,212.08,7810.67,2.39,1.86,89.5,-0.415,18.94,19.28,01a58801o0162o
58801.263556,-20.062,1.02,-34,35,o,0,0.7,282.18089,33.08094,155.05,7733.4,3.46,2.5,83.4,-0.312,18.67,19.12,01a58801o0184o
58801.269687,-21.594,3.052,-8,26,o,0,1.37,282.18089,33.08094,132.59,7848.15,2.51,2.02,88.6,-0.381,18.76,19.04,01a58801o0196o
58817.186579,-22.473,5.222,-4,19,o,0,0.89,282.18089,33.08094,2114.71,6150.86,2.02,1.77,89.3,-0.422,18.83,19.12,01a58817o0020o
58817.190261,-19.687,0.829,-48,40,o,0,1.35,282.18089,33.08094,2134.81,6189.25,2.05,1.82,-87.5,-0.411,18.27,18.87,01a58817o0028o
58817.197189,-23.138,14.071,-2,28,o,0,0.67,282.18089,33.08094,2075.14,6110.43,2.08,1.78,89.1,-0.411,18.72,19.47,01a58817o0043o
58817.208316,-22.443,3.25,-4,12,o,0,0.76,282.18089,33.08094,2056.41,6226.71,2.2,1.79,87.5,-0.409,19.5,20.43,01a58817o0067o
58827.198882,-20.578,1.466,-21,31,o,0,2.01,282.18089,33.08094,6574.11,4537.59,2.79,1.93,36.9,-0.415,18.1,18.53,02a58827o0031o
58827.210829,19.692,0.738,48,36,o,0,0.92,282.18089,33.08094,6591.89,4428.88,2.89,2.05,37.3,-0.383,18.42,18.96,02a58827o0057o
58918.615829,19.729,0.443,47,21,o,0,0.82,282.18089,33.08094,6182.67,487.98,2.49,2.12,-13.0,-0.383,18.86,19.27,01a58918o0676o
58918.618662,-20.819,1.147,-17,20,o,0,0.97,282.18089,33.08094,6162.21,449.13,2.47,2.12,-14.2,-0.386,18.85,19.3,01a58918o0682o
58918.625296,-20.94,1.361,-15,21,o,0,1.1,282.18089,33.08094,6220.84,527.99,2.61,2.33,-13.2,-0.379,18.77,19.33,01a58918o0696o
58918.641749,19.91,0.461,39,18,o,0,0.89,282.18089,33.08094,6242.78,413.09,2.37,2.07,-16.9,-0.392,18.97,19.4,01a58918o0729o
58945.549245,15.788,0.681,1757,1197,o,0,0.87,282.18089,33.08094,4652.07,6507.67,2.18,1.94,-80.2,-0.449,14.72,14.63,01a58945o0325o
58945.55251,18.177,6.818,195,1327,o,0,1.1,282.18089,33.08094,4632.95,6470.14,2.19,1.88,-81.2,-0.456,14.32,14.13,01a58945o0331o
58945.559366,15.794,0.971,1748,1697,o,0,0.68,282.18089,33.08094,4690.89,6548.06,2.14,1.85,-80.9,-0.442,14.29,14.09,01a58945o0344o
58945.569842,15.157,0.548,3142,1722,o,0,1.01,282.18089,33.08094,4709.84,6433.03,2.03,1.79,-82.0,-0.45,14.28,14.05,01a58945o0365o
58945.641163,-19.829,0.8,-42,34,o,0,0.83,282.18089,33.08094,4670.18,6497.53,2.14,2.02,-82.7,-0.394,18.36,18.88,01a58945o0505o
58948.601415,-21.158,1.262,-12,16,o,0,1.04,282.18089,33.08094,4652.17,6512.57,1.85,1.79,-58.1,-0.405,19.12,19.59,01a58948o0749o
58948.607206,20.951,1.071,15,16,o,0,0.8,282.18089,33.08094,4631.84,6474.07,1.91,1.84,-68.8,-0.405,19.07,19.6,01a58948o0760o
58948.611188,-21.942,1.603,-6,10,o,0,2.18,282.18089,33.08094,4689.74,6551.84,1.92,1.86,-46.2,-0.399,19.08,19.59,01a58948o0767o
58948.622037,23.512,8.4,1,12,o,0,1.41,282.18089,33.08094,4708.92,6439.82,1.84,1.78,-55.6,-0.404,19.15,19.62,01a58948o0789o
58956.598626,21.744,2.049,7,15,o,0,1.07,282.18089,33.08094,10434.46,9712.39,3.1,2.47,-54.3,-0.405,19.41,20.82,02a58956o0774o
58956.60167,-21.429,1.571,-10,15,o,0,0.7,282.18089,33.08094,10454.6,9752.1,2.73,2.4,-55.0,-0.416,19.48,20.87,02a58956o0780o
58956.609314,21.345,1.333,10,14,o,0,0.9,282.18089,33.08094,10394.86,9672.8,3.09,2.32,-53.8,-0.412,19.47,20.82,02a58956o0796o
58956.610687,-23.022,6.562,-2,15,o,0,1.12,282.18089,33.08094,276.96,9720.38,2.73,1.85,-50.9,-0.507,19.47,20.79,02a58956o0799o
58956.614175,-22.681,4.56,-3,14,o,0,1.35,282.18089,33.08094,296.81,9761.65,2.37,1.91,-55.0,-0.515,19.43,20.77,02a58956o0806o
58956.615125,-21.469,1.393,-9,13,o,0,1.1,282.18089,33.08094,10376.18,9795.02,3.18,2.25,-52.3,-0.414,19.53,20.82,02a58956o0808o
58956.617434,21.131,1.25,13,16,o,0,1.09,282.18089,33.08094,234.18,9679.77,2.62,1.85,-52.0,-0.518,19.46,20.75,02a58956o0813o
58956.620689,-21.517,1.828,-9,16,o,0,1.04,282.18089,33.08094,211.7,9797.97,2.79,1.81,-51.4,-0.51,19.49,20.77,02a58956o0820o
58956.626681,21.225,1.147,12,14,o,0,1.0,282.18089,33.08094,10416.18,9733.0,3.2,2.29,-52.3,-0.425,19.5,20.71,02a58956o0833o
58956.629949,21.158,1.237,12,16,o,0,0.91,282.18089,33.08094,256.3,9738.99,2.83,1.83,-51.2,-0.498,19.39,20.49,02a58956o0840o
58960.576086,-22.476,2.897,-4,11,c,0,0.93,282.18089,33.08094,267.78,9718.66,2.46,2.07,-54.5,-0.506,19.77,21.71,02a58960o0679c
58960.581912,-21.366,0.934,-10,10,c,0,0.92,282.18089,33.08094,291.89,9756.02,2.52,2.25,-58.0,-0.489,19.72,21.7,02a58960o0691c
58960.584716,20.927,0.861,16,13,c,0,0.52,282.18089,33.08094,230.02,9677.96,2.54,2.15,-53.6,-0.491,19.72,21.71,02a58960o0697c
58960.596164,21.734,1.345,7,10,c,0,1.15,282.18089,33.08094,210.14,9799.64,2.55,2.06,-53.6,-0.516,19.78,21.71,02a58960o0721c
58964.583643,20.491,0.533,23,12,c,0,1.41,282.18089,33.08094,4013.96,4137.37,2.48,2.43,89.4,-0.393,19.15,21.0,02a58964o0755c
58964.587603,21.255,0.985,11,11,c,0,1.04,282.18089,33.08094,4034.25,4179.52,2.71,2.46,44.0,-0.389,19.43,21.33,02a58964o0763c
58964.590823,21.578,1.306,8,11,c,0,1.02,282.18089,33.08094,3976.92,4101.66,2.7,2.6,46.8,-0.385,19.39,21.36,02a58964o0770c
58964.602532,23.826,7.25,1,8,c,0,1.23,282.18089,33.08094,3960.43,4218.85,2.52,2.48,-77.2,-0.392,19.64,21.67,02a58964o0795c
58965.524186,22.824,6.083,3,16,o,0,0.84,282.18089,33.08094,490.45,4358.31,1.98,1.89,-17.8,-0.404,19.08,20.13,01a58965o0586o
58965.542909,18.366,2.655,164,434,o,0,1.03,282.18089,33.08094,467.02,4325.12,2.07,1.96,-3.0,-0.396,17.04,17.98,01a58965o0624o
58965.553583,-16.809,1.176,-686,807,o,0,0.68,282.18089,33.08094,10401.3,4303.61,2.13,2.03,-8.2,-0.406,14.96,15.97,01a58965o0647o
58965.554046,-16.95,1.3,-602,783,o,0,1.12,282.18089,33.08094,526.77,4402.95,1.98,1.88,-16.9,-0.421,14.42,15.39,01a58965o0648o
58965.564309,18.519,1.08,142,154,o,0,0.67,282.18089,33.08094,10459.19,4381.4,2.12,2.07,-3.2,-0.396,16.43,17.37,01a58965o0669o
58965.564787,17.794,0.495,277,137,o,0,0.73,282.18089,33.08094,543.53,4286.89,1.99,1.89,-22.3,-0.41,17.09,18.07,01a58965o0670o
58965.576459,21.956,2.574,6,15,o,0,1.17,282.18089,33.08094,10479.43,4264.01,2.24,2.17,12.4,-0.391,19.16,20.24,01a58965o0694o
58967.534857,21.63,1.111,8,9,c,0,1.04,282.18089,33.08094,4011.35,4137.41,2.48,2.36,47.3,-0.404,19.67,21.46,02a58967o0637c
58967.559675,21.597,1.169,8,10,c,0,0.88,282.18089,33.08094,4026.06,4180.12,2.48,2.39,44.6,-0.4,19.63,21.43,02a58967o0688c
58967.561517,-21.737,1.286,-7,9,c,0,1.09,282.18089,33.08094,3968.95,4102.21,2.49,2.42,59.8,-0.406,19.57,21.44,02a58967o0692c
58967.578261,22.494,2.677,4,10,c,0,0.88,282.18089,33.08094,3956.39,4217.71,2.37,2.28,62.3,-0.411,19.64,21.39,02a58967o0727c
58969.576954,-20.98,1.025,-15,15,o,0,1.81,282.18089,33.08094,4666.17,10520.84,1.86,1.8,-8.6,-0.409,19.52,20.53,01a58969o0730o
58970.524057,-21.395,1.253,-10,13,o,0,0.62,282.18089,33.08094,8170.78,396.62,2.48,2.14,-18.9,-0.363,19.54,20.84,01a58970o0630o
58970.531435,24.666,21.0,0,10,o,0,1.09,282.18089,33.08094,8148.89,355.19,2.32,2.01,-18.1,-0.38,19.57,20.88,01a58970o0646o
58970.533274,23.456,7.5,2,11,o,0,1.12,282.18089,33.08094,8209.14,435.63,2.46,2.08,-16.0,-0.373,19.56,20.9,01a58970o0650o
58970.54344,-21.567,1.012,-9,9,o,0,1.26,282.18089,33.08094,8227.42,316.01,2.44,2.06,-16.1,-0.38,19.54,20.95,01a58970o0672o
58971.542186,-22.877,4.286,-3,11,c,0,0.61,282.18089,33.08094,2395.93,8189.86,2.41,2.4,86.9,-0.39,19.67,21.54,02a58971o0636c
58971.544031,-23.406,5.462,-2,9,c,0,1.42,282.18089,33.08094,2416.3,8228.97,2.41,2.36,-58.6,-0.399,19.7,21.53,02a58971o0640c
58971.547248,-22.055,1.956,-6,11,c,0,0.8,282.18089,33.08094,2358.23,8151.37,2.43,2.37,55.2,-0.393,19.66,21.54,02a58971o0647c
58971.552426,21.788,1.508,7,11,c,0,1.13,282.18089,33.08094,2342.55,8266.59,2.38,2.34,74.4,-0.402,19.73,21.54,02a58971o0657c
58973.390436,24.146,28.75,1,23,o,0,0.68,282.18089,33.08094,8189.87,415.21,2.14,1.96,-73.3,-0.391,18.78,19.13,01a58973o0286o
58973.393713,-21.379,2.283,-10,23,o,0,1.08,282.18089,33.08094,8168.92,376.94,2.12,1.91,-59.0,-0.396,18.85,19.18,01a58973o0293o
58973.416983,21.121,1.115,13,14,o,0,1.63,282.18089,33.08094,8225.16,449.5,2.3,1.94,-25.7,-0.368,18.95,19.42,01a58973o0339o
58973.43216,23.353,9.316,2,15,o,0,1.09,282.18089,33.08094,8241.36,330.34,2.04,1.87,-52.9,-0.401,19.12,19.55,01a58973o0370o
58973.511412,24.127,22.615,1,18,o,0,1.21,282.18089,33.08094,4663.47,10518.36,1.72,1.65,-41.1,-0.404,19.4,19.98,01a58973o0537o
58974.53173,21.039,1.167,14,16,o,0,0.88,282.18089,33.08094,8170.88,398.85,2.18,1.98,-30.1,-0.387,19.17,19.72,01a58974o0658o
58974.53544,-20.207,0.531,-30,16,o,0,0.82,282.18089,33.08094,8147.89,357.31,2.08,1.89,-37.2,-0.397,19.22,19.74,01a58974o0666o
